"Subnational electricity consumption, Great Britain, 2019",,,,,,,,,,,,,,,,,,,,,,,
"This table shows the electricity consumption and the number of electric meters by local authority. Country/region totals are shown where the local authority is specified as ""All local authorities"". ",,,,,,,,,,,,,,,,,,,,,,,
"Some consumption within given countries/regions could not be allocated to specific local authorities. This consumption is shown in the rows where ""Unallocated"" is specified in the local authority column.",,,,,,,,,,,,,,,,,,,,,,,
"Freeze panes are active on this sheet. To turn off freeze panes select the 'View' ribbon then 'Freeze Panes' then 'Unfreeze Panes' or use [Alt W, F].",,,,,,,,,,,,,,,,,,,,,,,
Code,Country or region,Local authority,"Number of meters
(thousands):
Domestic Standard","Number of meters
(thousands):
Domestic E7 
","Number of meters
(thousands):
All Domestic
","Number of meters
(thousands):
All Non-Domestic","Number of meters
(thousands):
All meters","Total consumption
(GWh):
Domestic Standard","Total consumption
(GWh):
Domestic E7","Total consumption
(GWh):
All Domestic
","Total consumption
(GWh):
All Non-Domestic","Total consumption
(GWh):
All meters","Mean consumption
(kWh per meter):
Domestic Standard","Mean consumption
(kWh per meter):
Domestic E7","Mean consumption
(kWh per meter):
All Domestic
","Mean consumption
(kWh per meter):
All Non-Domestic","Mean consumption
(kWh per meter):
All meters","Median consumption
(kWh per meter):
Domestic Standard","Median consumption
(kWh per meter):
Domestic E7","Median consumption
(kWh per meter):
All Domestic
","Median consumption
(kWh per meter):
All Non-Domestic","Median consumption
(kWh per meter):
All meters","Mean domestic
consumption
(kWh per household)"
E06000062,East Midlands,West Northamptonshire,120.8,54.6,175.3,14.2,189.6,422.2,259.0,681.3,"1,057.2","1,738.5","3,495.8","4,747.5","3,885.3","74,426.0","9,171.6","2,850.0","3,499.1","3,020.8","9,385.0","3,103.0","4,074.4"
E07000032,East Midlands,Amber Valley,40.5,17.6,58.0,4.2,62.3,131.7,76.5,208.1,349.4,557.5,"3,255.7","4,352.7","3,587.8","82,318.5","8,954.7","2,689.6","3,281.1","2,841.4","8,814.0","2,925.1","3,724.0"
E07000033,East Midlands,Bolsover,29.4,7.0,36.4,2.2,38.6,92.9,26.8,119.7,252.1,371.7,"3,158.5","3,812.4","3,284.7","114,156.1","9,620.2","2,646.0","2,949.2","2,700.6","9,315.8","2,762.4","3,390.9"
E07000034,East Midlands,Chesterfield,38.3,10.9,49.2,4.3,53.5,112.2,39.9,152.1,244.5,396.5,"2,929.3","3,663.2","3,091.7","56,290.8","7,408.5","2,482.1","2,925.2","2,571.5","7,013.6","2,644.1","3,157.0"
E07000035,East Midlands,Derbyshire Dales,21.8,12.6,34.4,4.8,39.2,74.3,65.8,140.1,264.5,404.6,"3,414.6","5,205.1","4,072.8","55,354.0","10,326.1","2,674.9","3,682.9","2,984.9","8,130.7","3,136.6","4,344.2"
E07000036,East Midlands,Erewash,35.4,16.6,51.9,3.8,55.7,112.2,63.4,175.7,224.7,400.3,"3,172.9","3,830.8","3,382.6","59,276.1","7,184.4","2,654.7","3,072.0","2,777.9","8,091.5","2,852.2","3,431.0"
E07000037,East Midlands,High Peak,38.8,3.4,42.2,3.7,45.9,132.3,19.7,152.1,597.6,749.7,"3,407.0","5,858.6","3,602.8","161,827.0","16,333.1","2,824.7","4,287.3","2,889.7","8,516.8","2,982.0","3,690.6"
E07000038,East Midlands,North East Derbyshire,38.1,7.9,46.0,3.1,49.1,122.5,34.3,156.8,264.2,421.0,"3,216.9","4,333.5","3,408.9","85,115.9","8,575.0","2,692.1","3,218.3","2,762.8","7,442.9","2,824.2","3,478.9"
E07000039,East Midlands,South Derbyshire,32.2,13.3,45.5,2.9,48.4,108.5,60.5,169.1,346.5,515.5,"3,372.2","4,556.9","3,718.3","119,726.3","10,660.6","2,767.1","3,367.6","2,922.1","9,429.4","2,989.6","3,771.7"
E07000129,East Midlands,Blaby,28.8,14.2,43.0,2.5,45.6,95.9,57.8,153.7,238.0,391.8,"3,327.9","4,065.3","3,571.5","93,756.5","8,595.4","2,805.1","3,256.4","2,950.2","13,024.8","3,024.3","3,599.5"
E07000130,East Midlands,Charnwood,51.7,23.9,75.6,5.7,81.3,164.0,95.7,259.6,430.8,690.4,"3,171.4","4,003.2","3,434.4","76,101.6","8,496.8","2,626.4","3,129.5","2,769.4","9,152.8","2,851.5","3,521.8"
E07000131,East Midlands,Harborough,26.4,13.9,40.3,3.8,44.1,96.7,67.9,164.6,188.4,353.0,"3,665.0","4,882.7","4,085.3","49,551.0","8,007.2","2,935.4","3,647.9","3,144.3","9,320.6","3,255.2","4,233.4"
E07000132,East Midlands,Hinckley and Bosworth,32.3,18.1,50.4,3.8,54.3,108.2,76.0,184.2,245.4,429.5,"3,344.8","4,201.1","3,651.9","64,118.1","7,917.1","2,758.2","3,191.5","2,899.6","8,977.6","2,979.9","3,668.4"
E07000133,East Midlands,Melton,14.3,8.8,23.1,2.3,25.3,50.1,42.0,92.1,175.5,267.7,"3,510.5","4,769.7","3,991.3","77,633.9","10,562.0","2,783.7","3,543.6","3,031.3","8,216.8","3,129.3","4,101.5"
E07000134,East Midlands,North West Leicestershire,31.0,14.3,45.3,3.7,49.0,106.7,65.7,172.4,406.6,579.0,"3,442.1","4,598.3","3,806.8","110,697.0","11,824.1","2,832.0","3,458.0","3,002.9","9,964.9","3,089.7","3,929.1"
E07000135,East Midlands,Oadby and Wigston,15.7,7.7,23.4,1.6,25.0,50.0,30.0,80.0,97.5,177.5,"3,194.2","3,892.2","3,424.6","60,946.9","7,111.5","2,693.7","3,055.9","2,807.6","9,577.7","2,879.9","3,795.5"
E07000136,East Midlands,Boston,19.7,10.5,30.1,2.7,32.8,65.5,48.6,114.2,197.8,312.0,"3,329.0","4,649.7","3,787.3","73,048.9","9,497.1","2,697.6","3,409.7","2,885.6","8,273.0","2,974.8","3,952.3"
E07000137,East Midlands,East Lindsey,45.4,21.9,67.4,8.2,75.5,163.1,114.5,277.7,396.4,674.1,"3,592.6","5,220.3","4,122.8","48,418.2","8,924.3","2,817.6","3,691.7","3,036.5","6,343.7","3,126.4","4,271.4"
E07000138,East Midlands,Lincoln,31.2,12.7,43.9,3.9,47.9,90.2,44.8,135.1,259.7,394.7,"2,893.1","3,523.9","3,075.8","65,958.2","8,249.5","2,408.8","2,783.2","2,511.8","8,075.1","2,608.1","3,268.9"
E07000139,East Midlands,North Kesteven,34.1,17.6,51.7,4.3,55.9,116.5,83.6,200.2,269.1,469.3,"3,418.6","4,762.0","3,875.5","62,627.4","8,387.9","2,804.3","3,435.7","2,984.8","7,313.0","3,054.5","3,951.9"
E07000140,East Midlands,South Holland,26.0,15.2,41.2,3.9,45.1,94.7,74.5,169.2,340.1,509.3,"3,645.8","4,895.8","4,107.5","86,553.9","11,286.5","2,885.8","3,625.8","3,113.2","7,570.1","3,209.4","4,271.9"
E07000141,East Midlands,South Kesteven,41.8,22.1,63.8,5.7,69.5,141.9,108.4,250.4,367.7,618.1,"3,398.5","4,911.7","3,921.8","64,809.8","8,892.1","2,771.8","3,596.1","3,009.8","7,999.8","3,092.6","4,034.6"
E07000142,East Midlands,West Lindsey,35.3,7.9,43.2,4.2,47.4,125.4,39.8,165.2,224.6,389.8,"3,555.5","5,048.0","3,827.9","53,233.9","8,228.3","2,886.5","3,651.8","2,999.9","5,989.8","3,066.0","3,940.3"
E07000170,East Midlands,Ashfield,43.9,11.9,55.8,3.5,59.3,139.5,46.1,185.6,333.7,519.3,"3,176.3","3,878.8","3,326.0","96,393.5","8,763.7","2,694.4","3,099.7","2,771.4","8,958.4","2,837.7","3,337.9"
E07000171,East Midlands,Bassetlaw,40.2,12.1,52.3,4.7,57.0,136.5,56.3,192.8,350.3,543.1,"3,394.9","4,641.4","3,683.8","74,663.5","9,523.2","2,774.5","3,380.3","2,892.1","8,009.8","2,976.4","3,838.8"
E07000172,East Midlands,Broxtowe,35.2,14.8,50.0,3.3,53.3,110.6,58.0,168.6,153.5,322.1,"3,143.7","3,923.9","3,374.5","46,555.8","6,047.6","2,645.0","3,117.8","2,780.7","6,853.8","2,829.9","3,462.7"
E07000173,East Midlands,Gedling,36.0,16.9,52.9,2.8,55.7,117.6,71.1,188.7,150.2,339.0,"3,267.0","4,213.1","3,569.0","53,063.6","6,083.8","2,771.7","3,303.1","2,918.1","8,402.3","2,968.6","3,622.1"
E07000174,East Midlands,Mansfield,39.4,10.1,49.5,3.4,52.8,120.9,37.2,158.1,234.4,392.5,"3,069.7","3,694.2","3,196.9","69,480.8","7,428.6","2,602.7","2,969.9","2,671.7","8,548.5","2,737.9","3,345.3"
E07000175,East Midlands,Newark and Sherwood,38.8,15.8,54.6,4.8,59.4,133.7,72.1,205.8,317.0,522.8,"3,445.5","4,573.3","3,771.2","66,148.5","8,807.2","2,796.9","3,356.7","2,934.5","8,323.4","3,023.8","3,906.5"
E07000176,East Midlands,Rushcliffe,33.9,16.5,50.5,3.5,53.9,116.3,74.9,191.2,218.8,410.0,"3,429.1","4,529.6","3,789.6","62,751.8","7,599.9","2,819.4","3,442.6","3,003.9","8,049.1","3,070.6","3,899.9"
E06000019,West Midlands,"Herefordshire, County of",70.3,14.3,84.5,10.9,95.5,267.3,89.1,356.4,593.7,950.1,"3,803.7","6,253.6","4,216.7","54,220.3","9,950.8","3,002.4","4,873.6","3,183.3","6,386.0","3,283.7","4,284.5"
E06000020,West Midlands,Telford and Wrekin,71.6,5.2,76.8,5.9,82.7,230.0,23.9,253.9,595.6,849.4,"3,212.0","4,618.0","3,306.6","100,978.3","10,274.2","2,742.0","3,430.6","2,772.9","8,635.6","2,850.0","3,555.8"
E06000021,West Midlands,Stoke-on-Trent,106.8,7.9,114.7,8.7,123.4,319.4,36.3,355.8,575.7,931.5,"2,992.0","4,570.3","3,101.3","66,133.6","7,547.2","2,568.8","3,549.7","2,607.5","7,364.5","2,674.4","3,227.1"
E06000051,West Midlands,Shropshire,124.8,18.3,143.2,17.0,160.1,455.8,115.7,571.5,826.8,"1,398.3","3,652.2","6,306.5","3,992.4","48,716.3","8,732.4","2,912.4","4,769.3","3,041.9","7,127.2","3,145.5","4,050.9"
E07000192,West Midlands,Cannock Chase,39.8,4.0,43.9,3.3,47.2,135.5,20.1,155.6,183.5,339.1,"3,402.8","4,964.9","3,546.8","54,841.6","7,182.1","2,892.2","3,987.0","2,963.9","8,472.2","3,034.5","3,577.5"
E07000193,West Midlands,East Staffordshire,34.9,17.5,52.3,4.8,57.1,116.1,75.1,191.3,462.5,653.8,"3,332.4","4,301.3","3,655.9","96,434.4","11,446.0","2,698.3","3,222.8","2,845.6","9,807.8","2,952.2","3,804.7"
E07000194,West Midlands,Lichfield,40.0,5.8,45.7,3.9,49.6,147.5,30.7,178.2,257.8,435.9,"3,689.2","5,338.5","3,896.9","66,074.1","8,784.3","2,986.8","4,001.1","3,082.2","8,147.7","3,160.1","4,122.1"
E07000195,West Midlands,Newcastle-under-Lyme,51.2,4.2,55.4,3.9,59.4,165.0,21.7,186.6,256.1,442.7,"3,219.4","5,177.5","3,367.3","65,205.7","7,458.9","2,716.0","3,892.1","2,766.6","7,399.2","2,832.4","3,341.8"
E07000196,West Midlands,South Staffordshire,42.8,4.1,46.9,3.3,50.3,157.1,22.5,179.6,291.0,470.6,"3,666.6","5,508.1","3,827.1","87,205.2","9,361.8","3,007.1","3,998.3","3,065.4","8,391.1","3,137.9","3,842.2"
E07000197,West Midlands,Stafford,53.3,7.5,60.8,5.3,66.1,184.7,38.9,223.6,339.7,563.3,"3,466.1","5,162.7","3,676.5","63,955.1","8,517.4","2,855.7","3,843.0","2,934.9","8,663.7","3,019.6","3,734.8"
E07000198,West Midlands,Staffordshire Moorlands,39.8,4.0,43.8,4.1,47.9,141.2,23.0,164.3,304.6,468.8,"3,549.2","5,747.0","3,750.2","73,563.1","9,779.0","2,878.0","4,208.3","2,951.8","6,645.6","3,035.4","3,778.4"
E07000199,West Midlands,Tamworth,23.7,9.5,33.2,2.3,35.5,79.1,39.5,118.6,164.4,282.9,"3,338.9","4,134.1","3,567.4","71,378.9","7,961.9","2,862.2","3,347.3","2,980.8","9,522.4","3,061.7","3,668.9"
E07000218,West Midlands,North Warwickshire,20.5,7.9,28.4,2.7,31.1,73.5,37.9,111.3,417.6,528.9,"3,585.7","4,812.6","3,926.0","153,123.0","17,012.9","2,992.9","3,605.0","3,136.7","10,358.7","3,237.7","4,025.0"
E07000219,West Midlands,Nuneaton and Bedworth,40.9,17.2,58.1,3.6,61.7,129.9,68.3,198.1,214.1,412.2,"3,178.8","3,968.1","3,412.6","58,768.1","6,681.0","2,710.4","3,147.5","2,827.1","9,571.9","2,891.2","3,591.6"
E07000220,West Midlands,Rugby,33.2,14.6,47.8,3.8,51.5,113.0,64.3,177.3,462.5,639.9,"3,409.5","4,394.5","3,711.2","123,243.5","12,415.2","2,796.0","3,307.2","2,929.0","10,100.6","3,022.8","3,930.4"
E07000221,West Midlands,Stratford-on-Avon,45.9,14.4,60.3,6.6,66.9,183.9,90.7,274.6,380.7,655.2,"4,007.2","6,281.0","4,551.5","57,826.2","9,793.1","3,001.4","4,574.8","3,256.4","8,408.8","3,379.1","4,884.8"
E07000222,West Midlands,Warwick,43.1,21.7,64.8,6.0,70.8,145.6,100.7,246.4,366.8,613.2,"3,378.4","4,637.3","3,800.3","61,118.8","8,657.4","2,710.8","3,537.3","2,928.2","7,907.0","3,015.6","4,046.3"
E07000234,West Midlands,Bromsgrove,38.0,4.0,42.0,3.5,45.5,144.9,22.7,167.6,155.6,323.2,"3,816.1","5,695.4","3,994.9","44,381.2","7,109.4","3,123.9","4,521.1","3,201.3","8,086.3","3,280.0","4,081.3"
E07000235,West Midlands,Malvern Hills,30.4,5.4,35.9,3.6,39.4,119.2,34.5,153.8,143.4,297.2,"3,917.0","6,382.3","4,289.1","40,201.9","7,538.5","3,064.0","4,755.2","3,220.5","7,419.4","3,315.5","4,417.4"
E07000236,West Midlands,Redditch,34.0,3.0,37.0,2.7,39.7,114.5,13.7,128.2,212.7,340.9,"3,368.0","4,582.5","3,466.1","79,944.0","8,596.8","2,876.8","3,525.7","2,914.6","9,364.2","2,983.5","3,640.0"
E07000237,West Midlands,Worcester,40.5,5.4,45.9,3.7,49.7,130.5,25.4,155.9,244.2,400.1,"3,222.0","4,687.1","3,394.8","65,595.5","8,058.5","2,735.6","3,844.1","2,817.0","7,176.9","2,888.6","3,551.9"
E07000238,West Midlands,Wychavon,48.9,8.4,57.2,5.6,62.9,188.1,50.4,238.5,402.7,641.1,"3,847.4","6,034.1","4,166.5","71,304.5","10,195.2","3,033.7","4,591.7","3,169.9","8,198.6","3,273.5","4,353.4"
E07000239,West Midlands,Wyre Forest,40.7,4.8,45.5,3.7,49.2,144.1,24.6,168.7,210.3,379.0,"3,536.4","5,169.7","3,707.1","57,547.5","7,710.6","2,924.0","3,927.3","2,997.0","6,976.0","3,063.9","3,706.9"
E08000025,West Midlands,Birmingham,387.0,50.2,437.3,38.2,475.5,"1,283.3",246.0,"1,529.3","2,485.5","4,014.7","3,315.6","4,899.4","3,497.5","64,994.7","8,443.3","2,753.1","3,926.7","2,837.6","7,411.4","2,923.1","3,607.9"
E08000026,West Midlands,Coventry,105.3,35.3,140.6,10.6,151.2,326.2,142.7,468.9,799.2,"1,268.1","3,096.2","4,047.0","3,334.7","75,457.4","8,386.6","2,605.6","3,133.5","2,715.3","6,616.3","2,783.6","3,188.8"
E08000027,West Midlands,Dudley,124.7,13.5,138.2,10.2,148.4,411.1,62.2,473.3,546.2,"1,019.4","3,296.5","4,607.8","3,424.5","53,356.1","6,867.6","2,836.0","3,629.3","2,887.6","7,160.9","2,948.6","3,520.7"
E08000028,West Midlands,Sandwell,120.1,12.9,132.9,11.0,143.9,380.7,60.2,440.9,804.5,"1,245.4","3,171.1","4,682.4","3,317.3","72,924.4","8,652.0","2,686.2","3,612.2","2,741.7","7,547.1","2,810.2","3,468.1"
E08000029,West Midlands,Solihull,81.7,11.2,92.9,6.1,99.0,294.4,55.6,350.0,633.4,983.3,"3,604.2","4,963.7","3,768.1","103,169.6","9,930.9","3,046.2","3,860.6","3,114.0","8,281.1","3,175.1","3,869.2"
E08000030,West Midlands,Walsall,105.6,10.7,116.3,9.2,125.4,356.7,51.7,408.3,550.1,958.4,"3,378.9","4,830.2","3,512.4","60,107.3","7,642.6","2,869.6","3,813.7","2,926.2","6,526.0","2,985.6","3,624.1"
E08000031,West Midlands,Wolverhampton,97.1,12.5,109.6,9.0,118.6,317.5,64.0,381.6,527.2,908.8,"3,269.9","5,119.4","3,481.0","58,816.4","7,664.1","2,762.0","4,073.8","2,850.9","7,253.0","2,918.2","3,586.1"
E06000031,East,Peterborough,66.5,18.7,85.3,7.2,92.5,210.1,78.2,288.3,605.7,894.0,"3,157.3","4,174.4","3,380.6","83,580.6","9,662.4","2,629.3","3,166.6","2,731.1","8,243.2","2,804.8","3,640.1"
E06000032,East,Luton,63.4,16.4,79.8,5.5,85.3,202.4,70.0,272.4,405.5,678.0,"3,190.6","4,272.5","3,412.8","74,030.5","7,947.8","2,679.5","3,278.1","2,769.0","8,262.3","2,834.6","3,514.0"
E06000033,East,Southend-on-Sea,62.6,18.8,81.4,6.8,88.2,211.6,78.4,290.0,283.0,573.1,"3,383.1","4,170.1","3,565.0","41,426.1","6,498.1","2,799.4","3,258.8","2,887.0","6,695.5","2,964.2","3,745.7"
E06000034,East,Thurrock,51.0,18.1,69.0,4.8,73.9,183.4,87.2,270.6,690.0,960.6,"3,597.6","4,824.5","3,918.8","143,543.0","13,007.1","3,019.5","3,947.9","3,200.3","9,294.8","3,270.9","4,047.8"
E06000055,East,Bedford,57.7,18.1,75.8,6.2,82.0,195.3,87.3,282.5,430.0,712.5,"3,382.9","4,823.2","3,726.7","69,297.0","8,687.3","2,758.6","3,557.3","2,903.1","8,267.7","2,970.3","4,006.8"
E06000056,East,Central Bedfordshire,93.9,28.1,121.9,8.8,130.7,331.3,137.8,469.1,608.7,"1,077.8","3,529.8","4,912.6","3,848.0","68,940.4","8,243.9","2,902.9","3,668.4","3,039.6","7,992.7","3,100.6","3,981.3"
E07000008,East,Cambridge,42.1,12.3,54.4,6.4,60.7,125.6,50.5,176.1,569.2,745.3,"2,986.3","4,104.0","3,239.5","89,518.9","12,271.9","2,361.0","3,085.0","2,485.0","8,290.6","2,594.8","3,973.0"
E07000009,East,East Cambridgeshire,27.8,10.2,38.0,3.7,41.7,102.5,57.8,160.2,241.3,401.6,"3,679.8","5,671.9","4,213.3","64,963.4","9,619.7","2,938.7","4,095.4","3,156.3","7,750.4","3,257.1","4,275.6"
E07000010,East,Fenland,33.8,11.5,45.3,4.1,49.4,123.8,57.6,181.4,325.3,506.7,"3,662.7","5,001.6","4,003.1","80,039.7","10,261.3","2,956.0","3,778.0","3,109.0","7,526.4","3,181.2","4,152.8"
E07000011,East,Huntingdonshire,56.5,21.2,77.7,7.2,84.8,199.8,102.4,302.2,519.3,821.4,"3,535.9","4,834.9","3,890.1","72,503.4","9,682.2","2,875.8","3,556.5","3,024.6","7,619.5","3,106.4","4,052.8"
E07000012,East,South Cambridgeshire,49.5,18.4,67.9,6.0,73.9,186.6,104.7,291.3,509.1,800.4,"3,769.7","5,687.1","4,289.5","84,676.5","10,826.3","2,965.1","4,121.1","3,193.5","8,839.9","3,284.7","4,537.0"
E07000066,East,Basildon,61.5,17.1,78.6,6.1,84.7,221.8,81.5,303.3,550.4,853.7,"3,607.4","4,769.8","3,860.1","90,325.1","10,083.4","3,001.6","3,725.3","3,130.9","7,998.9","3,196.5","3,958.6"
E07000067,East,Braintree,47.1,18.0,65.2,5.7,70.9,173.8,96.7,270.6,264.7,535.2,"3,688.5","5,362.9","4,152.0","46,262.1","7,550.5","2,974.4","4,070.2","3,205.7","7,511.9","3,277.7","4,208.4"
E07000068,East,Brentwood,26.9,6.9,33.8,2.8,36.6,107.0,36.5,143.5,137.0,280.4,"3,986.1","5,258.1","4,247.1","48,120.6","7,655.8","3,102.0","3,999.1","3,253.0","9,093.5","3,344.4","4,553.2"
E07000069,East,Castle Point,29.9,8.0,37.9,2.3,40.2,115.7,39.0,154.7,84.6,239.3,"3,865.7","4,889.7","4,081.2","37,211.3","5,956.8","3,224.9","3,933.0","3,345.4","8,139.4","3,407.8","4,151.4"
E07000070,East,Chelmsford,56.7,19.7,76.4,6.1,82.4,213.5,101.5,315.0,393.0,708.1,"3,769.6","5,145.4","4,124.9","64,934.4","8,590.4","3,032.5","3,994.4","3,223.5","8,904.4","3,301.6","4,259.0"
E07000071,East,Colchester,61.1,20.7,81.8,7.2,88.9,209.6,99.9,309.5,357.6,667.1,"3,432.1","4,828.1","3,785.3","49,897.4","7,500.6","2,804.8","3,725.1","2,973.5","6,200.8","3,033.3","3,854.1"
E07000072,East,Epping Forest,46.7,9.8,56.5,5.3,61.8,196.1,54.4,250.5,204.2,454.7,"4,198.0","5,546.0","4,431.9","38,717.3","7,357.2","3,254.4","4,137.8","3,364.5","6,809.4","3,435.9","4,609.7"
E07000073,East,Harlow,31.2,7.3,38.5,3.1,41.5,100.7,28.1,128.9,229.3,358.2,"3,233.2","3,846.1","3,349.6","75,012.4","8,625.2","2,739.3","2,963.1","2,783.8","6,364.0","2,824.0","3,621.7"
E07000074,East,Maldon,20.0,8.4,28.5,2.7,31.2,83.9,49.1,133.0,131.5,264.5,"4,187.1","5,834.7","4,674.3","48,508.4","8,485.6","3,277.6","4,442.2","3,542.1","7,661.3","3,632.3","4,821.5"
E07000075,East,Rochford,28.1,7.8,35.9,2.5,38.3,108.8,37.9,146.6,119.1,265.8,"3,872.3","4,863.2","4,087.5","48,400.4","6,932.2","3,244.9","3,856.7","3,359.3","8,565.2","3,426.6","4,177.4"
E07000076,East,Tendring,52.6,18.0,70.6,5.6,76.3,176.0,87.2,263.2,227.2,490.4,"3,343.7","4,851.3","3,727.4","40,323.4","6,431.3","2,725.7","3,710.6","2,909.1","6,676.1","2,979.7","3,948.9"
E07000077,East,Uttlesford,28.6,9.5,38.1,3.7,41.8,121.7,58.3,180.1,222.4,402.5,"4,263.1","6,144.1","4,732.5","59,351.5","9,630.0","3,239.1","4,482.3","3,475.8","8,384.5","3,579.7","5,033.9"
E07000095,East,Broxbourne,31.1,10.1,41.2,3.2,44.4,113.3,47.2,160.5,206.5,367.0,"3,639.5","4,697.2","3,897.8","64,118.0","8,264.5","3,043.6","3,800.7","3,184.2","7,070.4","3,248.0","4,091.7"
E07000096,East,Dacorum,51.9,13.1,65.1,5.4,70.5,188.3,65.8,254.1,394.8,648.9,"3,626.6","5,004.0","3,904.8","73,258.6","9,209.4","2,925.6","3,797.9","3,058.2","7,317.9","3,121.0","3,945.0"
E07000098,East,Hertsmere,34.1,9.9,44.0,3.7,47.7,134.9,48.2,183.1,259.9,443.0,"3,954.1","4,861.5","4,158.4","70,992.8","9,288.3","3,117.5","3,675.1","3,227.9","8,936.8","3,318.3","4,421.4"
E07000099,East,North Hertfordshire,43.9,13.2,57.2,5.4,62.6,157.6,67.9,225.4,280.2,505.6,"3,587.5","5,128.0","3,944.2","51,923.4","8,083.2","2,920.8","3,961.6","3,101.2","8,131.6","3,189.7","4,014.0"
E07000102,East,Three Rivers,29.4,8.5,37.9,2.7,40.6,120.4,44.2,164.5,168.4,333.0,"4,093.5","5,192.1","4,340.1","62,262.3","8,197.6","3,236.1","3,898.1","3,365.0","7,646.3","3,427.8","4,373.6"
E07000103,East,Watford,30.3,10.0,40.3,3.6,43.9,101.8,43.1,145.0,306.6,451.5,"3,363.0","4,313.0","3,598.9","84,365.5","10,282.6","2,747.7","3,446.4","2,882.4","8,326.7","2,961.9","3,679.0"
E07000143,East,Breckland,41.4,20.2,61.6,5.9,67.5,155.3,109.7,265.0,321.2,586.2,"3,755.6","5,422.3","4,303.2","54,024.2","8,680.2","2,945.0","4,031.4","3,216.1","8,870.4","3,318.9","4,469.0"
E07000144,East,Broadland,43.6,14.9,58.5,4.2,62.7,152.6,78.1,230.7,238.8,469.5,"3,499.1","5,246.3","3,943.6","56,343.6","7,483.1","2,865.1","3,781.0","3,028.2","8,073.3","3,100.4","4,099.6"
E07000145,East,Great Yarmouth,32.7,13.4,46.1,4.4,50.5,109.2,64.1,173.2,183.3,356.6,"3,336.8","4,792.3","3,759.0","41,984.9","7,067.6","2,743.7","3,395.9","2,891.2","7,247.4","2,967.2","3,970.5"
E07000146,East,King's Lynn and West Norfolk,47.2,26.1,73.4,6.9,80.3,181.7,148.4,330.1,536.0,866.1,"3,849.0","5,678.0","4,500.6","77,226.7","10,787.6","2,930.8","4,184.6","3,266.0","8,178.4","3,375.7","5,101.5"
E07000147,East,North Norfolk,35.2,20.7,55.9,6.1,62.0,124.4,117.2,241.6,265.4,506.9,"3,531.9","5,665.4","4,321.3","43,198.6","8,170.6","2,683.6","4,059.9","3,047.0","6,533.8","3,139.0","4,986.0"
E07000148,East,Norwich,52.1,14.3,66.4,7.4,73.8,145.1,54.5,199.6,355.8,555.5,"2,787.5","3,807.0","3,007.4","48,282.8","7,531.8","2,293.5","2,882.7","2,390.0","6,388.7","2,475.2","3,168.1"
E07000149,East,South Norfolk,42.7,19.7,62.4,5.3,67.6,157.4,113.2,270.6,281.0,551.6,"3,686.4","5,756.7","4,339.2","53,485.9","8,157.3","2,894.1","4,221.8","3,196.3","7,420.3","3,273.9","4,497.3"
E07000200,East,Babergh,27.7,13.3,41.0,3.9,44.9,103.3,77.3,180.6,203.3,383.9,"3,734.2","5,806.5","4,407.2","51,662.8","8,546.9","2,923.5","4,178.5","3,217.8","7,733.5","3,318.6","4,477.9"
E07000202,East,Ipswich,44.8,16.3,61.1,5.0,66.1,140.8,69.6,210.4,250.5,460.9,"3,145.0","4,258.2","3,442.5","50,203.1","6,971.5","2,648.3","3,273.7","2,783.5","8,435.5","2,860.3","3,564.9"
E07000203,East,Mid Suffolk,28.7,16.0,44.8,4.3,49.1,112.3,95.2,207.5,266.7,474.2,"3,907.5","5,935.8","4,634.3","62,295.3","9,666.7","3,040.8","4,317.6","3,388.7","8,036.8","3,490.9","4,662.5"
E07000240,East,St Albans,49.8,11.2,61.0,4.9,65.9,191.0,56.3,247.4,221.4,468.8,"3,839.2","5,025.0","4,057.3","44,948.7","7,114.2","3,119.9","3,996.8","3,246.3","8,190.1","3,325.0","4,253.5"
E07000241,East,Welwyn Hatfield,39.3,8.7,48.0,3.7,51.7,141.2,41.3,182.4,506.3,688.7,"3,594.9","4,731.1","3,801.3","137,281.2","13,326.9","2,901.8","3,598.0","2,992.3","8,186.7","3,059.5","3,800.0"
E07000242,East,East Hertfordshire,46.0,17.9,63.9,5.7,69.6,180.5,99.9,280.3,277.1,557.4,"3,926.0","5,567.3","4,386.7","48,267.9","8,004.1","3,079.4","4,173.4","3,328.1","7,924.3","3,419.8","4,515.2"
E07000243,East,Stevenage,31.6,5.5,37.1,2.7,39.8,101.4,23.6,125.0,235.0,360.0,"3,207.7","4,281.9","3,366.9","88,644.1","9,049.9","2,739.1","3,451.0","2,824.0","7,634.0","2,873.9","3,406.8"
E07000244,East,East Suffolk,83.5,34.9,118.3,10.7,129.0,281.3,183.3,464.6,602.8,"1,067.4","3,370.8","5,255.7","3,926.3","56,343.8","8,272.5","2,731.6","3,756.1","2,944.8","7,313.8","3,023.3","4,209.2"
E07000245,East,West Suffolk,55.6,22.9,78.6,7.9,86.5,194.5,122.8,317.3,568.2,885.5,"3,497.4","5,352.3","4,039.2","71,547.5","10,237.4","2,788.1","3,845.1","3,010.4","8,943.5","3,120.6","4,262.0"
E09000001,Inner London,City of London,6.0,1.0,7.0,6.7,13.7,22.8,4.7,27.5,"2,002.9","2,030.5","3,820.0","4,789.5","3,957.2","297,305.3","148,253.8","2,866.6","3,972.2","3,027.6","19,957.4","4,998.5","6,373.2"
