"Subnational electricity consumption, Great Britain, 2016",,,,,,,,,,,,,,,,,,,,,,,
"This table shows the electricity consumption and the number of electric meters by local authority. Country/region totals are shown where the local authority is specified as ""All local authorities"". ",,,,,,,,,,,,,,,,,,,,,,,
"Some consumption within given countries/regions could not be allocated to specific local authorities. This consumption is shown in the rows where ""Unallocated"" is specified in the local authority column.",,,,,,,,,,,,,,,,,,,,,,,
"Freeze panes are active on this sheet. To turn off freeze panes select the 'View' ribbon then 'Freeze Panes' then 'Unfreeze Panes' or use [Alt W, F].",,,,,,,,,,,,,,,,,,,,,,,
Code,Country or region,Local authority,"Number of meters
(thousands):
Domestic Standard","Number of meters
(thousands):
Domestic E7 
","Number of meters
(thousands):
All Domestic
","Number of meters
(thousands):
All Non-Domestic","Number of meters
(thousands):
All meters","Total consumption
(GWh):
Domestic Standard","Total consumption
(GWh):
Domestic E7","Total consumption
(GWh):
All Domestic
","Total consumption
(GWh):
All Non-Domestic","Total consumption
(GWh):
All meters","Mean consumption
(kWh per meter):
Domestic Standard","Mean consumption
(kWh per meter):
Domestic E7","Mean consumption
(kWh per meter):
All Domestic
","Mean consumption
(kWh per meter):
All Non-Domestic","Mean consumption
(kWh per meter):
All meters","Median consumption
(kWh per meter):
Domestic Standard","Median consumption
(kWh per meter):
Domestic E7","Median consumption
(kWh per meter):
All Domestic
","Median consumption
(kWh per meter):
All Non-Domestic","Median consumption
(kWh per meter):
All meters","Mean domestic
consumption
(kWh per household)"
E07000103,East,Watford,28.5,11.0,39.5,3.5,43.1,101.4,48.2,149.5,327.0,476.6,"3,555.5","4,371.1","3,782.8","92,491.3","11,066.7","2,915.5","3,581.9","3,065.7","9,446.7","3,159.2","3,830.3"
E07000143,East,Breckland,37.3,22.7,60.0,5.8,65.8,145.0,125.7,270.7,325.8,596.5,"3,886.8","5,547.6","4,514.6","55,711.3","9,063.9","3,149.6","4,131.6","3,440.3","9,391.9","3,542.6","4,711.2"
E07000144,East,Broadland,40.0,16.9,56.9,4.1,61.0,146.5,89.7,236.2,243.7,479.9,"3,662.1","5,313.2","4,152.0","59,519.7","7,869.2","3,034.1","3,856.3","3,234.1","8,479.5","3,304.0","4,319.4"
E07000145,East,Great Yarmouth,29.8,15.6,45.4,4.3,49.7,104.8,77.6,182.4,188.5,370.9,"3,513.0","4,977.1","4,015.2","43,783.7","7,458.6","2,913.2","3,566.3","3,103.7","8,360.9","3,190.7","4,240.2"
E07000146,East,King's Lynn and West Norfolk,43.3,29.0,72.3,6.6,78.9,171.2,170.4,341.6,716.4,"1,058.0","3,952.9","5,877.3","4,724.7","108,269.2","13,406.4","3,081.2","4,367.5","3,482.5","8,722.5","3,588.7","5,308.4"
E07000147,East,North Norfolk,32.3,22.7,54.9,6.0,60.9,117.3,133.1,250.4,252.6,503.1,"3,634.7","5,874.9","4,559.0","42,217.9","8,258.5","2,835.8","4,240.8","3,267.3","7,083.8","3,367.8","5,288.8"
E07000148,East,Norwich,48.6,16.5,65.1,7.1,72.3,141.7,63.8,205.5,396.4,601.8,"2,915.5","3,854.8","3,154.1","55,764.5","8,329.7","2,426.6","2,901.8","2,519.9","7,509.7","2,604.2","3,304.0"
E07000149,East,South Norfolk,37.9,21.4,59.3,5.1,64.4,144.1,127.0,271.1,282.0,553.2,"3,807.2","5,928.6","4,573.8","55,509.7","8,594.9","3,076.4","4,320.3","3,408.3","8,180.6","3,494.8","4,780.4"
E07000200,East,Babergh,25.3,14.5,39.8,3.9,43.7,98.4,85.6,184.0,209.0,393.0,"3,880.2","5,916.2","4,620.2","53,939.9","8,993.9","3,101.6","4,347.1","3,438.4","8,144.5","3,553.5","4,699.4"
E07000202,East,Ipswich,41.8,18.9,60.7,4.9,65.6,137.3,83.4,220.7,268.6,489.3,"3,282.9","4,418.4","3,635.9","55,230.1","7,463.7","2,795.4","3,437.4","2,958.8","9,797.3","3,041.0","3,723.4"
E07000203,East,Mid Suffolk,25.8,17.5,43.3,4.1,47.4,104.6,107.7,212.3,251.1,463.4,"4,051.2","6,158.7","4,902.0","60,598.7","9,766.7","3,248.7","4,540.5","3,654.3","8,696.0","3,748.8","4,958.9"
E07000240,East,St Albans,47.5,12.3,59.7,4.8,64.5,191.7,63.5,255.2,227.9,483.1,"4,038.7","5,177.8","4,272.6","47,867.6","7,490.4","3,309.9","4,136.0","3,455.3","9,680.1","3,537.9","4,421.7"
E07000241,East,Welwyn Hatfield,37.4,9.8,47.2,3.6,50.8,140.7,46.9,187.7,437.5,625.2,"3,761.4","4,796.4","3,976.0","122,076.1","12,310.6","3,065.0","3,703.9","3,172.0","9,276.2","3,241.8","3,993.8"
E07000242,East,East Hertfordshire,42.2,19.8,61.9,5.6,67.5,175.1,111.9,287.1,239.6,526.7,"4,153.8","5,658.8","4,634.4","43,169.7","7,803.7","3,322.3","4,312.6","3,580.9","9,368.3","3,676.2","4,760.1"
E07000243,East,Stevenage,30.4,6.4,36.7,2.6,39.3,103.0,27.4,130.4,250.2,380.6,"3,391.6","4,317.4","3,551.9","97,729.8","9,690.1","2,918.0","3,565.2","3,009.1","9,256.7","3,053.0","3,589.7"
E07000244,East,East Suffolk,77.0,39.3,116.4,10.4,126.7,270.3,211.4,481.7,622.7,"1,104.4","3,508.3","5,373.8","4,138.8","60,034.9","8,713.3","2,898.1","3,898.3","3,155.7","8,006.6","3,245.7","4,482.6"
E07000245,East,West Suffolk,50.8,25.6,76.4,7.8,84.2,184.1,141.6,325.8,588.2,914.0,"3,627.5","5,530.4","4,265.7","75,316.7","10,857.6","2,950.4","3,995.6","3,212.1","10,119.2","3,332.4","4,441.5"
E09000001,Inner London,City of London,5.6,1.0,6.6,6.8,13.4,21.6,5.1,26.7,"2,149.9","2,176.6","3,891.4","5,091.4","4,073.5","314,364.1","162,496.6","2,847.4","4,223.6","3,039.0","19,131.2","5,387.4","6,940.2"
E09000007,Inner London,Camden,97.3,6.6,103.9,25.0,128.9,316.9,33.9,350.7,"1,338.6","1,689.3","3,255.4","5,146.0","3,375.2","53,497.4","13,101.6","2,288.6","3,728.7","2,338.0","5,192.6","2,457.1","3,312.6"
E09000012,Inner London,Hackney,100.2,8.2,108.4,16.3,124.7,306.3,39.3,345.6,555.5,901.1,"3,056.6","4,778.7","3,187.1","34,178.7","7,226.4","2,341.4","3,676.7","2,400.3","5,071.7","2,488.5","3,049.8"
E09000013,Inner London,Hammersmith and Fulham,79.7,6.1,85.7,13.3,99.1,253.7,31.7,285.5,654.1,939.5,"3,184.4","5,237.3","3,329.3","49,033.8","9,482.6","2,358.1","4,267.6","2,429.9","3,459.9","2,464.3","3,583.6"
E09000014,Inner London,Haringey,82.1,26.2,108.3,9.4,117.7,269.3,96.2,365.4,402.6,768.1,"3,281.3","3,664.6","3,374.1","42,760.8","6,524.5","2,548.6","2,632.1","2,569.4","7,013.7","2,626.0","3,398.7"
E09000019,Inner London,Islington,97.0,6.6,103.5,17.6,121.2,282.4,36.4,318.8,836.4,"1,155.3","2,912.1","5,548.0","3,079.4","47,443.7","9,534.5","2,244.8","4,622.7","2,314.4","4,667.5","2,382.9","3,113.1"
E09000020,Inner London,Kensington and Chelsea,81.9,6.4,88.3,18.5,106.9,335.3,36.4,371.7,"1,087.6","1,459.3","4,093.1","5,663.5","4,207.3","58,691.4","13,654.9","2,485.9","3,993.7","2,555.5","3,500.7","2,606.6","4,852.3"
E09000022,Inner London,Lambeth,131.0,8.7,139.7,17.5,157.3,393.0,49.0,441.9,640.6,"1,082.5","2,999.0","5,622.3","3,162.5","36,541.6","6,883.2","2,341.7","4,611.1","2,409.9","3,507.7","2,440.9","3,227.9"
E09000023,Inner London,Lewisham,115.9,10.0,126.0,11.3,137.3,363.9,51.8,415.7,288.6,704.3,"3,138.3","5,173.9","3,300.3","25,549.7","5,131.3","2,566.6","4,481.9","2,651.7","4,335.4","2,687.0","3,321.9"
E09000025,Inner London,Newham,102.4,8.6,111.1,10.4,121.5,333.1,45.9,378.9,"1,098.2","1,477.1","3,251.3","5,307.6","3,411.2","105,322.2","12,156.5","2,668.4","4,427.8","2,740.9","6,117.4","2,801.1","3,412.2"
E09000028,Inner London,Southwark,121.2,13.7,134.9,17.3,152.2,367.9,79.3,447.2,"1,236.7","1,683.9","3,035.1","5,777.1","3,314.1","71,482.5","11,061.2","2,380.3","5,046.1","2,515.5","6,536.5","2,622.3","3,483.3"
E09000030,Inner London,Tower Hamlets,106.8,15.1,121.9,16.4,138.4,323.4,91.1,414.5,"2,421.4","2,835.9","3,028.3","6,029.0","3,400.2","147,242.2","20,497.4","2,319.9","5,354.4","2,496.5","8,908.2","2,650.8","3,436.6"
E09000032,Inner London,Wandsworth,132.3,11.0,143.3,16.0,159.3,438.4,62.5,500.9,485.6,986.4,"3,313.3","5,681.9","3,495.1","30,402.4","6,193.1","2,472.9","4,684.3","2,563.7","4,049.2","2,598.4","3,759.4"
E09000033,Inner London,Westminster,112.3,11.0,123.3,39.7,163.0,425.0,64.2,489.2,"3,201.0","3,690.3","3,784.4","5,833.1","3,967.3","80,683.7","22,641.0","2,370.0","4,369.2","2,464.4","8,465.6","2,795.5","4,311.7"
E09000002,Outer London,Barking and Dagenham,62.4,13.1,75.6,5.6,81.2,208.5,59.7,268.2,372.1,640.3,"3,338.8","4,554.2","3,549.8","66,525.1","7,890.1","2,858.8","3,509.6","2,939.9","7,838.2","2,990.1","3,556.5"
E09000003,Outer London,Barnet,106.2,41.9,148.1,12.5,160.5,426.3,197.9,624.2,497.6,"1,121.8","4,014.4","4,726.9","4,215.9","39,849.2","6,987.6","3,063.9","3,542.1","3,181.1","7,627.7","3,255.7","4,309.1"
E09000004,Outer London,Bexley,89.3,8.9,98.2,6.7,104.9,329.9,49.6,379.5,388.8,768.4,"3,694.8","5,587.9","3,866.1","58,176.0","7,328.2","3,177.6","4,861.4","3,271.1","7,905.2","3,323.7","3,919.1"
E09000005,Outer London,Brent,99.5,18.9,118.4,13.6,132.0,339.9,89.3,429.2,629.2,"1,058.4","3,416.5","4,720.8","3,624.9","46,265.2","8,017.8","2,684.8","3,642.4","2,799.4","5,080.7","2,845.5","3,747.5"
E09000006,Outer London,Bromley,121.1,17.0,138.1,10.9,149.1,463.5,86.0,549.4,416.9,966.3,"3,826.1","5,055.3","3,977.4","38,153.5","6,482.4","3,124.7","4,060.1","3,212.9","6,297.9","3,263.1","4,010.0"
E09000008,Outer London,Croydon,122.1,28.5,150.6,12.0,162.6,445.4,131.9,577.3,603.5,"1,180.9","3,647.8","4,634.4","3,834.3","50,144.9","7,262.3","2,992.2","3,604.5","3,087.1","6,438.6","3,141.0","3,822.6"
E09000009,Outer London,Ealing,122.4,10.8,133.2,12.2,145.4,419.2,56.6,475.8,847.7,"1,323.5","3,424.8","5,229.4","3,571.4","69,691.2","9,103.4","2,779.1","4,466.1","2,852.5","7,420.5","2,914.4","3,808.6"
E09000010,Outer London,Enfield,89.6,36.4,126.0,8.9,134.9,329.3,166.3,495.6,527.1,"1,022.7","3,674.5","4,566.1","3,932.2","59,249.8","7,579.2","3,057.3","3,563.5","3,180.7","9,257.3","3,246.7","3,910.1"
E09000011,Outer London,Greenwich,106.2,6.8,113.0,9.1,122.1,338.6,36.7,375.4,452.3,827.7,"3,189.3","5,415.5","3,322.8","49,554.8","6,779.4","2,642.6","4,518.7","2,695.9","5,785.9","2,738.9","3,493.2"
E09000015,Outer London,Harrow,67.2,22.6,89.8,6.2,96.0,252.0,103.1,355.1,229.4,584.6,"3,750.4","4,565.6","3,955.4","37,101.5","6,091.3","3,044.0","3,517.6","3,148.1","9,414.4","3,221.9","4,118.7"
E09000016,Outer London,Havering,83.7,20.4,104.1,7.3,111.4,312.5,96.2,408.7,379.5,788.2,"3,733.5","4,708.6","3,924.8","52,086.7","7,074.4","3,153.1","3,787.5","3,264.1","8,675.4","3,334.1","4,003.4"
E09000017,Outer London,Hillingdon,95.0,15.5,110.5,8.3,118.8,353.1,78.1,431.2,954.3,"1,385.5","3,715.6","5,049.5","3,902.4","115,106.1","11,664.1","3,106.4","4,218.8","3,216.9","10,285.0","3,292.6","4,035.3"
E09000018,Outer London,Hounslow,92.3,9.7,102.0,8.5,110.5,332.5,52.4,384.9,913.0,"1,297.9","3,601.9","5,393.2","3,772.5","107,631.1","11,745.3","2,905.8","4,795.0","3,010.7","8,751.4","3,079.1","3,883.7"
E09000021,Outer London,Kingston upon Thames,54.5,10.9,65.4,6.2,71.7,209.2,51.9,261.0,335.3,596.3,"3,837.0","4,755.2","3,990.1","53,824.5","8,322.3","3,108.6","3,766.9","3,186.9","7,092.5","3,247.3","3,882.9"
E09000024,Outer London,Merton,77.2,6.6,83.8,7.5,91.3,281.1,35.6,316.7,468.4,785.1,"3,639.8","5,413.5","3,779.1","62,791.1","8,601.5","2,904.5","4,614.9","2,983.9","6,097.7","3,038.5","3,980.6"
E09000026,Outer London,Redbridge,94.0,8.3,102.4,8.1,110.5,355.1,46.3,401.4,260.7,662.2,"3,776.3","5,561.5","3,921.6","32,185.3","5,994.3","3,150.9","4,896.6","3,232.5","6,529.0","3,284.6","3,804.3"
E09000027,Outer London,Richmond upon Thames,71.9,10.7,82.6,8.4,91.0,282.2,53.2,335.4,312.2,647.6,"3,923.2","4,987.4","4,060.5","37,318.3","7,119.8","3,037.6","3,790.3","3,115.1","5,967.9","3,176.4","4,102.9"
E09000029,Outer London,Sutton,64.4,16.1,80.5,6.1,86.6,238.0,80.2,318.2,356.7,674.9,"3,694.6","4,975.8","3,951.0","58,664.2","7,792.0","3,064.5","4,136.9","3,227.2","5,872.0","3,269.7","3,929.2"
E09000031,Outer London,Waltham Forest,90.5,11.4,101.9,8.7,110.6,297.3,54.0,351.3,331.5,682.8,"3,285.4","4,751.8","3,449.0","37,892.4","6,173.4","2,725.2","3,697.4","2,799.7","5,875.0","2,851.0","3,478.9"
E06000035,South East,Medway,88.6,22.3,110.9,7.7,118.6,319.1,98.0,417.1,415.6,832.7,"3,601.1","4,402.3","3,762.0","53,994.5","7,022.7","3,075.8","3,549.2","3,157.6","8,004.7","3,211.3","3,754.5"
E06000036,South East,Bracknell Forest,43.3,4.8,48.1,2.9,51.0,172.7,28.0,200.6,316.9,517.6,"3,983.5","5,832.7","4,167.6","110,509.4","10,147.2","3,329.7","5,254.8","3,443.2","10,007.8","3,495.0","4,147.0"
E06000037,South East,West Berkshire,58.6,9.2,67.7,6.9,74.6,256.0,68.7,324.8,552.1,876.8,"4,372.8","7,510.0","4,796.8","80,078.3","11,754.1","3,488.1","6,376.8","3,710.5","9,328.6","3,806.9","5,028.3"
E06000038,South East,Reading,60.4,9.2,69.6,6.3,75.9,210.0,53.3,263.3,482.3,745.5,"3,477.8","5,807.2","3,785.1","76,465.7","9,827.8","2,864.4","5,247.8","3,034.8","8,438.5","3,107.3","4,054.0"
E06000039,South East,Slough,46.7,6.6,53.3,4.5,57.8,163.8,36.1,199.8,921.3,"1,121.1","3,506.1","5,454.7","3,747.7","203,965.8","19,384.2","2,927.7","4,956.1","3,070.7","9,787.9","3,131.7","3,743.9"
E06000040,South East,Windsor and Maidenhead,58.2,5.2,63.5,6.4,69.9,255.3,34.0,289.3,420.4,709.7,"4,383.2","6,514.4","4,558.7","65,623.0","10,157.2","3,409.7","5,363.2","3,501.2","9,236.4","3,601.2","4,800.8"
E06000041,South East,Wokingham,61.8,4.0,65.8,4.1,69.9,258.4,24.9,283.4,369.5,652.9,"4,181.6","6,293.6","4,308.8","89,706.8","9,342.2","3,475.5","5,426.7","3,544.5","10,825.4","3,613.8","4,488.1"
E06000042,South East,Milton Keynes,75.5,33.2,108.7,8.2,116.8,262.9,146.2,409.1,995.4,"1,404.5","3,483.3","4,404.6","3,764.8","121,845.3","12,020.6","2,931.2","3,442.7","3,061.7","11,802.1","3,144.4","3,926.2"
E06000043,South East,Brighton and Hove,91.5,32.9,124.4,14.2,138.6,297.9,134.5,432.5,523.3,955.8,"3,256.5","4,091.0","3,477.2","36,924.8","6,898.7","2,620.0","3,186.6","2,745.1","4,745.0","2,788.0","3,456.4"
E06000044,South East,Portsmouth,81.2,9.5,90.7,7.2,97.9,261.5,50.0,311.5,608.6,920.1,"3,219.3","5,284.4","3,434.6","84,427.2","9,399.2","2,718.3","4,431.6","2,815.4","7,935.7","2,877.7","3,508.5"
E06000045,South East,Southampton,91.1,16.3,107.5,8.8,116.3,301.3,93.4,394.7,514.8,909.5,"3,307.2","5,713.5","3,673.2","58,282.0","7,820.9","2,781.4","4,864.2","2,956.9","7,331.3","3,018.6","3,928.5"
E06000046,South East,Isle of Wight,61.6,10.3,72.0,7.4,79.4,209.2,59.8,269.0,270.5,539.4,"3,393.8","5,781.7","3,736.8","36,430.7","6,794.1","2,754.7","4,813.7","2,907.1","5,430.9","2,969.0","4,271.0"
E06000060,South East,Buckinghamshire,178.9,40.1,219.1,19.2,238.3,768.8,237.4,"1,006.3","1,015.8","2,022.1","4,296.8","5,914.5","4,593.2","52,947.4","8,486.9","3,390.5","4,546.3","3,552.4","9,577.4","3,647.8","4,777.5"
E07000061,South East,Eastbourne,35.0,12.1,47.0,4.7,51.7,110.9,52.0,162.9,189.4,352.2,"3,169.5","4,308.5","3,461.6","40,503.8","6,810.6","2,608.5","3,460.0","2,774.8","5,480.7","2,835.0","3,497.9"
E07000062,South East,Hastings,30.2,11.7,41.9,4.1,46.0,102.7,49.3,152.0,140.7,292.7,"3,397.4","4,215.0","3,625.6","34,441.1","6,362.0","2,791.2","3,319.2","2,911.0","4,708.7","2,952.9","3,587.9"
E07000063,South East,Lewes,31.8,11.8,43.6,4.0,47.6,115.7,61.6,177.4,144.7,322.1,"3,635.3","5,237.6","4,067.6","36,154.7","6,765.7","2,947.9","3,963.5","3,156.1","7,083.0","3,224.0","4,044.8"
E07000064,South East,Rother,30.7,13.0,43.7,4.6,48.3,116.8,72.4,189.1,160.1,349.2,"3,799.8","5,578.3","4,327.9","34,798.9","7,230.4","2,995.2","4,196.2","3,259.7","6,194.3","3,331.0","4,450.5"
E07000065,South East,Wealden,47.0,19.0,66.0,6.7,72.8,193.5,117.0,310.5,212.8,523.3,"4,113.2","6,157.8","4,701.3","31,628.9","7,191.3","3,191.4","4,527.8","3,474.2","7,893.6","3,580.1","4,638.5"
E07000084,South East,Basingstoke and Deane,69.0,6.1,75.0,5.5,80.6,270.3,40.8,311.1,525.3,836.4,"3,919.1","6,729.7","4,146.3","94,715.0","10,380.3","3,172.1","5,670.1","3,280.1","9,466.4","3,346.4","4,284.2"
E07000085,South East,East Hampshire,47.2,5.0,52.2,4.8,57.0,201.6,35.2,236.8,198.9,435.7,"4,266.5","7,068.0","4,533.8","41,400.7","7,639.3","3,390.6","5,861.4","3,519.1","8,264.9","3,602.7","4,844.8"
E07000086,South East,Eastleigh,51.1,3.9,55.0,3.6,58.6,183.0,21.1,204.1,315.8,519.9,"3,582.1","5,379.5","3,710.3","87,464.5","8,869.7","3,041.2","4,822.4","3,112.2","10,356.7","3,176.1","3,763.7"
E07000087,South East,Fareham,46.3,3.6,49.8,3.3,53.1,168.3,18.8,187.2,241.0,428.1,"3,639.8","5,296.6","3,758.2","72,861.2","8,060.5","3,097.3","4,477.3","3,153.5","10,216.2","3,225.3","3,845.0"
E07000088,South East,Gosport,32.6,4.9,37.5,2.3,39.8,108.4,26.6,135.0,143.4,278.4,"3,326.9","5,424.2","3,601.1","61,853.1","6,993.3","2,880.6","4,798.8","3,009.3","6,360.5","3,045.7","3,648.8"
E07000089,South East,Hart,36.2,2.8,39.1,2.9,41.9,155.1,17.4,172.5,223.9,396.4,"4,280.2","6,138.7","4,414.7","78,081.0","9,452.8","3,538.7","5,281.2","3,612.7","9,496.5","3,686.6","4,645.1"
E07000090,South East,Havant,51.3,4.3,55.6,3.5,59.1,184.9,22.3,207.2,208.6,415.8,"3,602.8","5,241.9","3,728.1","58,990.1","7,034.9","3,062.2","4,345.7","3,121.1","8,117.8","3,180.4","3,917.5"
E07000091,South East,New Forest,74.4,7.4,81.7,7.5,89.2,286.5,46.0,332.5,409.4,741.8,"3,852.0","6,255.9","4,068.2","54,881.1","8,318.2","3,106.1","5,099.3","3,202.2","7,688.9","3,284.5","4,225.1"
E07000092,South East,Rushmoor,35.7,3.4,39.1,2.9,42.0,127.0,17.5,144.5,246.1,390.6,"3,554.8","5,138.7","3,692.8","85,660.9","9,298.4","3,023.9","4,573.1","3,108.2","10,339.1","3,185.1","3,839.3"
E07000093,South East,Test Valley,48.5,5.7,54.2,5.3,59.5,197.0,42.5,239.5,323.5,563.0,"4,060.2","7,474.7","4,418.1","60,850.0","9,459.3","3,225.9","6,404.5","3,378.9","8,902.5","3,480.9","4,763.6"
E07000094,South East,Winchester,46.4,5.3,51.7,5.9,57.6,192.9,36.2,229.2,370.2,599.3,"4,158.3","6,843.4","4,433.2","62,708.7","10,406.2","3,219.8","5,659.3","3,344.2","8,324.4","3,448.9","4,662.0"
E07000105,South East,Ashford,38.5,12.7,51.2,5.1,56.4,149.2,69.6,218.8,272.5,491.3,"3,872.7","5,481.2","4,271.2","53,102.8","8,717.9","3,095.4","4,056.4","3,277.1","9,159.8","3,381.6","4,260.7"
E07000106,South East,Canterbury,50.8,13.3,64.2,6.1,70.3,181.7,64.5,246.2,320.3,566.6,"3,574.4","4,835.8","3,836.5","52,224.8","8,057.6","2,901.8","3,700.3","3,038.6","7,730.6","3,128.3","3,790.9"
E07000107,South East,Dartford,37.9,6.0,43.9,3.7,47.6,134.5,29.3,163.9,247.2,411.1,"3,549.3","4,898.7","3,733.2","67,109.6","8,640.9","2,975.4","4,062.9","3,083.3","9,841.3","3,157.8","3,815.4"
E07000108,South East,Dover,40.6,10.1,50.7,4.4,55.1,134.8,45.6,180.5,244.2,424.7,"3,322.8","4,520.6","3,561.5","55,204.6","7,708.4","2,731.8","3,438.9","2,854.6","6,588.6","2,917.1","3,618.3"
E07000109,South East,Gravesham,33.2,8.3,41.5,3.1,44.6,121.0,37.8,158.8,274.7,433.5,"3,649.6","4,538.4","3,827.9","88,821.5","9,726.5","3,062.4","3,614.9","3,156.9","7,727.9","3,218.9","3,769.5"
E07000110,South East,Maidstone,51.5,15.7,67.2,6.1,73.4,196.8,80.7,277.5,365.4,643.0,"3,818.0","5,146.0","4,127.8","59,595.2","8,764.1","3,090.1","3,935.9","3,247.0","9,163.9","3,336.2","4,102.5"
E07000111,South East,Sevenoaks,35.8,12.3,48.1,4.8,52.9,161.4,76.0,237.3,200.1,437.5,"4,501.3","6,193.3","4,932.7","41,486.5","8,263.6","3,508.8","4,595.1","3,734.0","7,756.6","3,829.7","4,892.8"
E07000112,South East,Folkestone and Hythe,36.3,12.8,49.1,4.9,54.0,127.3,60.9,188.2,223.6,411.7,"3,504.7","4,769.1","3,833.4","45,819.9","7,629.4","2,846.3","3,594.7","3,004.9","5,356.9","3,058.3","3,793.9"
E07000113,South East,Swale,46.3,12.4,58.7,4.9,63.7,173.6,58.8,232.4,424.8,657.2,"3,747.1","4,741.1","3,957.0","85,942.1","10,320.8","3,129.1","3,669.4","3,227.6","8,129.8","3,299.1","3,918.0"
E07000114,South East,Thanet,51.0,14.2,65.2,5.7,70.9,173.1,60.4,233.5,282.5,516.0,"3,392.3","4,253.2","3,579.6","49,790.9","7,276.7","2,790.5","3,339.7","2,892.0","5,632.2","2,944.6","3,732.8"
E07000115,South East,Tonbridge and Malling,40.5,11.0,51.5,4.3,55.8,158.5,58.4,216.9,288.5,505.4,"3,914.3","5,305.9","4,211.9","66,450.8","9,051.8","3,223.0","3,976.9","3,354.5","9,603.8","3,434.7","4,267.1"
E07000116,South East,Tunbridge Wells,32.8,14.7,47.4,5.4,52.8,131.8,83.7,215.5,277.9,493.4,"4,024.3","5,703.4","4,543.9","51,718.3","9,345.3","3,169.6","4,289.9","3,446.7","7,651.8","3,541.9","4,435.7"
E07000177,South East,Cherwell,54.1,9.2,63.3,5.7,69.0,214.4,59.3,273.7,453.2,726.9,"3,965.4","6,425.9","4,324.2","79,449.6","10,534.8","3,199.7","5,185.1","3,366.5","10,914.3","3,479.4","4,652.2"
E07000178,South East,Oxford,51.4,6.8,58.2,6.4,64.6,176.5,37.2,213.7,638.9,852.6,"3,432.6","5,499.6","3,672.9","99,727.6","13,199.8","2,797.4","4,743.6","2,910.2","9,133.5","3,027.9","3,861.5"
E07000179,South East,South Oxfordshire,52.2,8.8,61.0,5.9,66.9,230.2,60.1,290.3,486.7,777.0,"4,407.3","6,824.2","4,756.1","82,395.8","11,606.6","3,432.3","5,572.9","3,611.8","8,416.1","3,714.2","5,193.9"
E07000180,South East,Vale of White Horse,50.1,6.0,56.1,5.1,61.3,198.8,42.2,241.0,497.9,738.9,"3,966.4","7,031.9","4,294.4","96,912.3","12,063.7","3,197.3","6,038.9","3,345.6","8,675.1","3,430.7","4,561.2"
E07000181,South East,West Oxfordshire,42.5,5.9,48.5,5.1,53.6,180.1,43.2,223.3,296.1,519.4,"4,235.6","7,263.8","4,606.9","57,827.9","9,691.8","3,369.9","6,078.9","3,542.5","8,513.5","3,646.2","4,917.1"
E07000207,South East,Elmbridge,45.9,9.4,55.3,5.2,60.5,225.7,53.6,279.3,260.2,539.5,"4,917.6","5,711.8","5,052.5","49,882.6","8,918.6","3,690.8","4,406.5","3,791.8","7,965.9","3,871.0","5,165.7"
E07000208,South East,Epsom and Ewell,26.0,5.1,31.1,2.2,33.4,105.2,25.0,130.2,95.7,225.9,"4,038.6","4,926.1","4,183.5","42,588.4","6,768.0","3,395.0","3,988.4","3,465.5","7,503.2","3,520.3","4,218.8"
E07000209,South East,Guildford,45.3,10.9,56.3,5.4,61.7,192.5,60.9,253.4,339.9,593.2,"4,246.5","5,564.4","4,502.9","62,867.6","9,618.6","3,345.9","4,342.9","3,493.8","8,997.0","3,585.2","4,521.4"
E07000210,South East,Mole Valley,27.3,8.4,35.7,3.9,39.6,123.1,49.2,172.3,237.7,410.1,"4,509.7","5,831.8","4,821.8","61,211.1","10,349.3","3,521.7","4,525.9","3,718.6","7,614.6","3,819.8","4,686.7"
E07000211,South East,Reigate and Banstead,46.2,12.5,58.7,5.1,63.7,190.6,64.5,255.1,342.7,597.9,"4,128.6","5,165.7","4,349.5","67,505.0","9,380.2","3,327.4","4,094.8","3,464.6","7,393.1","3,533.7","4,411.3"
E07000212,South East,Runnymede,28.4,5.6,34.0,3.1,37.1,123.4,31.1,154.4,249.5,404.0,"4,340.9","5,531.4","4,537.4","80,313.1","10,876.4","3,357.4","4,573.7","3,503.2","9,024.7","3,589.4","4,519.8"
E07000213,South East,Spelthorne,37.9,4.3,42.2,3.1,45.3,145.4,25.4,170.8,200.3,371.1,"3,837.3","5,859.4","4,045.0","65,098.6","8,191.9","3,231.0","5,125.0","3,348.7","8,853.8","3,404.4","4,253.2"
E07000214,South East,Surrey Heath,33.1,2.7,35.8,2.9,38.7,146.4,15.2,161.7,227.7,389.3,"4,425.4","5,575.7","4,513.0","79,223.3","10,062.0","3,624.7","4,756.5","3,688.9","9,524.0","3,751.1","4,687.1"
E07000215,South East,Tandridge,27.5,7.7,35.2,3.5,38.7,123.1,47.0,170.1,134.4,304.6,"4,478.1","6,099.3","4,833.3","38,879.4","7,878.8","3,473.7","4,636.1","3,675.4","7,900.4","3,767.8","4,868.5"
E07000216,South East,Waverley,47.1,5.7,52.8,5.0,57.8,211.9,37.5,249.4,178.5,427.9,"4,500.3","6,626.5","4,728.4","35,484.3","7,405.4","3,468.8","5,198.9","3,596.5","9,095.9","3,702.1","4,974.6"
E07000217,South East,Woking,30.4,10.8,41.2,3.4,44.6,129.3,55.6,184.9,417.1,602.0,"4,252.1","5,135.6","4,484.2","122,933.2","13,490.1","3,436.3","4,266.7","3,621.2","8,547.9","3,696.2","4,660.1"
