"Subnational electricity consumption, Great Britain, 2018",,,,,,,,,,,,,,,,,,,,,,,
"This table shows the electricity consumption and the number of electric meters by local authority. Country/region totals are shown where the local authority is specified as ""All local authorities"". ",,,,,,,,,,,,,,,,,,,,,,,
"Some consumption within given countries/regions could not be allocated to specific local authorities. This consumption is shown in the rows where ""Unallocated"" is specified in the local authority column.",,,,,,,,,,,,,,,,,,,,,,,
"Freeze panes are active on this sheet. To turn off freeze panes select the 'View' ribbon then 'Freeze Panes' then 'Unfreeze Panes' or use [Alt W, F].",,,,,,,,,,,,,,,,,,,,,,,
Code,Country or region,Local authority,"Number of meters
(thousands):
Domestic Standard","Number of meters
(thousands):
Domestic E7 
","Number of meters
(thousands):
All Domestic
","Number of meters
(thousands):
All Non-Domestic","Number of meters
(thousands):
All meters","Total consumption
(GWh):
Domestic Standard","Total consumption
(GWh):
Domestic E7","Total consumption
(GWh):
All Domestic
","Total consumption
(GWh):
All Non-Domestic","Total consumption
(GWh):
All meters","Mean consumption
(kWh per meter):
Domestic Standard","Mean consumption
(kWh per meter):
Domestic E7","Mean consumption
(kWh per meter):
All Domestic
","Mean consumption
(kWh per meter):
All Non-Domestic","Mean consumption
(kWh per meter):
All meters","Median consumption
(kWh per meter):
Domestic Standard","Median consumption
(kWh per meter):
Domestic E7","Median consumption
(kWh per meter):
All Domestic
","Median consumption
(kWh per meter):
All Non-Domestic","Median consumption
(kWh per meter):
All meters","Mean domestic
consumption
(kWh per household)"
E06000062,East Midlands,West Northamptonshire,117.3,56.9,174.2,14.1,188.3,415.4,274.3,689.7,"1,086.1","1,775.9","3,542.8","4,817.8","3,959.5","76,898.3","9,429.9","2,887.6","3,547.5","3,069.6","9,974.3","3,155.1","4,165.1"
E07000032,East Midlands,Amber Valley,39.2,18.3,57.5,4.2,61.7,127.2,79.8,207.0,365.3,572.2,"3,247.1","4,357.6","3,600.9","86,614.1","9,274.8","2,708.4","3,306.8","2,871.0","9,076.1","2,961.4","3,742.5"
E07000033,East Midlands,Bolsover,28.6,7.5,36.0,2.2,38.2,89.7,28.7,118.4,252.6,371.0,"3,142.4","3,832.4","3,285.6","115,285.6","9,706.1","2,643.9","2,984.4","2,708.3","9,611.9","2,776.5","3,398.7"
E07000034,East Midlands,Chesterfield,37.4,11.5,48.9,4.3,53.3,109.6,41.9,151.6,253.7,405.2,"2,930.2","3,637.0","3,096.6","58,734.0","7,608.3","2,487.9","2,916.8","2,579.1","7,395.7","2,652.5","3,165.8"
E07000035,East Midlands,Derbyshire Dales,21.0,13.1,34.1,4.8,38.8,72.3,68.0,140.3,263.3,403.7,"3,437.3","5,211.8","4,116.7","55,335.5","10,391.0","2,697.2","3,705.6","3,024.2","8,273.4","3,181.0","4,383.6"
E07000036,East Midlands,Erewash,34.2,17.4,51.6,3.8,55.4,109.5,67.4,176.8,224.5,401.3,"3,201.9","3,870.7","3,427.5","59,516.7","7,248.8","2,678.2","3,070.7","2,813.1","8,550.2","2,888.8","3,476.2"
E07000037,East Midlands,High Peak,38.5,3.5,42.0,3.7,45.7,132.0,20.7,152.8,596.7,749.4,"3,426.0","5,945.6","3,635.1","162,046.7","16,394.8","2,854.2","4,304.1","2,917.6","8,991.7","3,016.1","3,743.5"
E07000038,East Midlands,North East Derbyshire,37.2,8.3,45.5,3.1,48.6,119.4,35.5,154.9,263.8,418.7,"3,213.9","4,248.0","3,403.6","85,763.4","8,618.8","2,687.4","3,189.0","2,767.9","7,571.7","2,829.5","3,466.1"
E07000039,East Midlands,South Derbyshire,30.3,13.9,44.2,2.9,47.1,103.6,63.5,167.1,357.6,524.7,"3,417.3","4,569.9","3,779.7","124,867.2","11,145.9","2,810.8","3,400.7","2,974.2","9,374.4","3,050.6","3,811.5"
E07000129,East Midlands,Blaby,27.8,14.9,42.7,2.6,45.3,93.3,61.0,154.3,248.0,402.2,"3,357.5","4,087.8","3,612.6","97,204.5","8,888.8","2,810.9","3,270.5","2,959.2","13,447.5","3,034.7","3,676.9"
E07000130,East Midlands,Charnwood,49.7,25.0,74.7,5.6,80.3,158.9,100.5,259.4,446.0,705.4,"3,194.0","4,028.8","3,472.8","79,744.6","8,785.9","2,652.3","3,145.7","2,799.6","9,642.2","2,881.4","3,567.6"
E07000131,East Midlands,Harborough,25.0,14.5,39.5,3.7,43.2,92.3,71.0,163.4,191.0,354.4,"3,694.4","4,903.1","4,138.0","51,187.1","8,201.4","2,990.8","3,649.2","3,192.7","9,603.5","3,302.8","4,268.0"
E07000132,East Midlands,Hinckley and Bosworth,31.3,18.9,50.2,3.8,54.0,106.2,80.2,186.4,253.5,439.9,"3,391.9","4,242.6","3,712.0","66,564.4","8,142.0","2,791.6","3,222.0","2,942.0","9,188.4","3,022.4","3,773.6"
E07000133,East Midlands,Melton,13.6,9.2,22.8,2.3,25.1,47.7,44.0,91.6,176.5,268.2,"3,500.8","4,780.3","4,016.9","78,421.9","10,698.4","2,797.8","3,564.6","3,070.6","8,616.5","3,170.4","4,106.5"
E07000134,East Midlands,North West Leicestershire,29.7,14.9,44.6,3.6,48.2,102.8,69.9,172.6,399.3,571.9,"3,463.8","4,677.5","3,870.2","110,244.7","11,859.3","2,853.8","3,472.8","3,038.3","10,486.8","3,133.1","4,014.0"
E07000135,East Midlands,Oadby and Wigston,15.1,8.1,23.2,1.6,24.8,49.1,31.6,80.6,101.3,182.0,"3,244.5","3,903.3","3,473.9","63,421.2","7,334.6","2,714.4","3,096.2","2,835.3","10,150.1","2,914.0","3,818.5"
E07000136,East Midlands,Boston,19.1,10.8,29.9,2.7,32.6,65.0,51.1,116.0,203.9,319.9,"3,408.6","4,719.9","3,883.5","76,211.2","9,827.3","2,736.8","3,436.6","2,950.7","8,899.5","3,040.0","4,065.1"
E07000137,East Midlands,East Lindsey,44.2,22.7,66.9,8.1,75.1,160.8,121.4,282.2,405.0,687.2,"3,638.0","5,338.3","4,215.8","49,721.9","9,152.4","2,857.9","3,741.3","3,090.6","6,542.5","3,186.7","4,398.3"
E07000138,East Midlands,Lincoln,30.5,13.3,43.8,3.9,47.7,89.4,47.7,137.1,272.1,409.2,"2,929.9","3,589.7","3,130.2","69,090.9","8,573.9","2,437.2","2,818.3","2,546.7","8,473.0","2,646.9","3,324.4"
E07000139,East Midlands,North Kesteven,32.7,18.4,51.0,4.3,55.3,112.2,87.1,199.3,270.8,470.1,"3,437.1","4,732.4","3,903.9","63,575.3","8,498.9","2,821.8","3,424.6","3,015.8","7,651.7","3,086.3","3,985.0"
E07000140,East Midlands,South Holland,24.9,15.8,40.8,3.9,44.7,92.0,79.1,171.2,345.2,516.3,"3,691.6","4,999.5","4,199.4","87,964.2","11,555.0","2,935.4","3,629.3","3,169.5","7,453.4","3,259.3","4,363.1"
E07000141,East Midlands,South Kesteven,40.4,23.0,63.4,5.7,69.0,138.2,113.5,251.7,374.8,626.5,"3,420.7","4,944.0","3,972.6","66,051.2","9,074.3","2,813.0","3,617.8","3,052.5","8,199.4","3,145.4","4,094.9"
E07000142,East Midlands,West Lindsey,34.3,8.2,42.6,4.2,46.8,122.4,41.5,164.0,221.1,385.1,"3,567.0","5,044.4","3,852.8","52,572.3","8,234.8","2,909.0","3,682.1","3,030.9","5,763.1","3,088.0","3,951.2"
E07000170,East Midlands,Ashfield,43.1,12.6,55.7,3.5,59.1,138.2,49.0,187.2,349.1,536.2,"3,206.0","3,902.8","3,363.3","100,826.8","9,071.1","2,709.9","3,088.6","2,787.0","9,225.9","2,851.7","3,414.2"
E07000171,East Midlands,Bassetlaw,39.1,12.7,51.8,4.6,56.4,133.3,59.5,192.8,360.7,553.5,"3,411.1","4,689.2","3,724.6","77,584.9","9,811.6","2,795.2","3,402.5","2,919.6","8,086.8","3,009.6","3,875.3"
E07000172,East Midlands,Broxtowe,34.3,15.5,49.8,3.3,53.1,107.8,61.4,169.3,156.2,325.5,"3,140.7","3,960.3","3,395.8","47,736.4","6,127.0","2,657.7","3,172.0","2,804.7","6,996.4","2,856.9","3,504.2"
E07000173,East Midlands,Gedling,34.9,17.7,52.7,2.8,55.5,115.6,74.8,190.4,152.2,342.6,"3,308.7","4,218.0","3,614.8","53,907.6","6,173.1","2,772.4","3,317.2","2,933.5","8,320.6","2,993.3","3,689.0"
E07000174,East Midlands,Mansfield,38.4,10.7,49.1,3.3,52.5,118.4,39.6,158.0,238.9,396.9,"3,079.6","3,705.7","3,215.9","71,557.0","7,564.8","2,621.0","2,992.9","2,690.6","9,031.6","2,758.5","3,373.0"
E07000175,East Midlands,Newark and Sherwood,37.5,16.4,54.0,4.8,58.7,130.8,76.0,206.8,327.0,533.8,"3,484.0","4,622.1","3,830.6","68,705.7","9,087.7","2,821.0","3,392.0","2,974.4","8,418.5","3,064.4","3,968.6"
E07000176,East Midlands,Rushcliffe,32.5,17.4,49.9,3.5,53.3,112.0,78.6,190.6,213.1,403.6,"3,443.3","4,526.7","3,820.2","61,601.4","7,567.3","2,838.1","3,461.8","3,039.7","8,091.4","3,103.0","3,936.5"
E06000019,West Midlands,"Herefordshire, County of",69.0,14.6,83.6,10.9,94.5,264.2,93.2,357.4,609.2,966.5,"3,829.0","6,364.9","4,273.0","55,953.9","10,225.4","3,032.3","4,973.6","3,228.3","6,485.8","3,325.3","4,339.8"
E06000020,West Midlands,Telford and Wrekin,70.2,5.4,75.7,5.8,81.5,227.7,25.8,253.6,597.1,850.7,"3,243.1","4,760.5","3,352.0","102,619.0","10,441.9","2,773.9","3,519.2","2,809.4","8,758.2","2,885.0","3,595.1"
E06000021,West Midlands,Stoke-on-Trent,105.7,8.3,114.0,8.7,122.7,319.3,38.4,357.7,590.0,947.7,"3,021.9","4,602.5","3,137.6","67,604.8","7,721.7","2,603.1","3,523.8","2,644.0","7,357.0","2,710.4","3,260.7"
E06000051,West Midlands,Shropshire,122.8,18.9,141.8,16.9,158.7,449.4,120.6,570.0,881.3,"1,451.3","3,659.5","6,364.1","4,021.0","52,072.1","9,145.7","2,925.8","4,836.5","3,062.0","7,160.1","3,176.6","4,100.9"
E07000192,West Midlands,Cannock Chase,39.2,4.2,43.4,3.4,46.8,132.9,21.4,154.3,193.9,348.1,"3,389.2","5,076.2","3,552.7","57,695.4","7,440.8","2,917.7","4,079.1","2,989.3","8,582.4","3,069.8","3,589.5"
E07000193,West Midlands,East Staffordshire,33.2,18.3,51.6,4.8,56.3,111.6,79.8,191.3,471.4,662.7,"3,357.9","4,348.7","3,710.3","98,513.2","11,761.0","2,727.5","3,267.1","2,905.1","9,943.9","3,011.4","3,843.6"
E07000194,West Midlands,Lichfield,39.2,5.9,45.2,3.9,49.1,143.9,32.3,176.2,263.4,439.6,"3,668.2","5,442.5","3,901.4","67,685.9","8,960.2","3,002.2","4,062.2","3,103.4","8,653.2","3,187.3","4,099.1"
E07000195,West Midlands,Newcastle-under-Lyme,50.9,4.4,55.3,3.9,59.2,164.8,23.0,187.7,271.1,458.9,"3,238.4","5,241.3","3,397.2","68,956.9","7,752.5","2,744.4","3,926.4","2,800.6","7,601.5","2,864.5","3,384.3"
E07000196,West Midlands,South Staffordshire,42.4,4.2,46.7,3.3,50.0,156.3,23.8,180.1,283.6,463.7,"3,683.2","5,611.0","3,858.4","85,014.3","9,272.3","3,038.3","4,067.0","3,097.0","8,276.0","3,166.0","3,876.9"
E07000197,West Midlands,Stafford,52.3,7.8,60.2,5.3,65.5,182.4,40.6,223.0,355.0,578.0,"3,485.3","5,180.7","3,706.2","66,867.1","8,827.8","2,881.8","3,842.7","2,966.9","8,836.2","3,057.3","3,769.2"
E07000198,West Midlands,Staffordshire Moorlands,39.6,4.1,43.7,4.1,47.8,140.4,23.7,164.0,327.4,491.5,"3,547.9","5,765.5","3,756.3","79,219.4","10,280.3","2,909.9","4,147.9","2,978.2","6,797.0","3,066.3","3,795.5"
E07000199,West Midlands,Tamworth,22.7,10.0,32.7,2.3,35.0,77.3,42.7,120.0,172.8,292.8,"3,400.2","4,280.0","3,668.6","75,124.0","8,361.9","2,922.0","3,439.8","3,050.2","10,169.9","3,126.9","3,723.7"
E07000218,West Midlands,North Warwickshire,20.0,8.2,28.2,2.7,30.9,72.8,40.0,112.8,421.2,534.0,"3,642.2","4,856.1","3,996.5","155,255.8","17,263.7","3,027.8","3,629.8","3,181.3","10,451.4","3,278.8","4,133.7"
E07000219,West Midlands,Nuneaton and Bedworth,39.4,18.2,57.6,3.6,61.2,127.3,73.5,200.8,222.6,423.4,"3,232.7","4,038.2","3,487.2","61,502.4","6,917.7","2,749.7","3,203.1","2,876.5","9,909.9","2,946.4","3,670.2"
E07000220,West Midlands,Rugby,31.5,15.4,46.9,3.8,50.7,109.4,68.9,178.3,463.0,641.3,"3,466.8","4,482.2","3,799.6","123,209.3","12,653.4","2,843.6","3,384.0","2,995.3","10,379.3","3,088.4","3,994.8"
E07000221,West Midlands,Stratford-on-Avon,44.3,14.8,59.1,6.6,65.7,179.4,94.3,273.8,380.2,654.0,"4,046.1","6,377.1","4,629.2","57,890.1","9,953.2","3,050.4","4,634.2","3,326.8","8,440.5","3,447.1","4,950.6"
E07000222,West Midlands,Warwick,41.5,22.5,64.0,6.0,69.9,141.4,106.7,248.1,385.7,633.8,"3,410.8","4,743.4","3,879.7","64,784.4","9,066.1","2,742.4","3,549.9","2,975.2","8,365.6","3,064.9","4,113.1"
E07000234,West Midlands,Bromsgrove,37.5,4.1,41.6,3.5,45.1,143.0,24.5,167.5,160.3,327.8,"3,816.2","5,923.9","4,025.4","45,883.0","7,266.6","3,152.7","4,609.3","3,234.1","8,148.0","3,317.1","4,126.3"
E07000235,West Midlands,Malvern Hills,29.8,5.6,35.4,3.5,38.9,117.3,36.2,153.5,146.0,299.5,"3,934.3","6,500.2","4,337.7","41,167.1","7,693.7","3,092.5","4,823.6","3,246.0","7,332.4","3,346.0","4,469.6"
E07000236,West Midlands,Redditch,33.6,3.1,36.6,2.6,39.3,114.1,14.3,128.4,227.9,356.2,"3,398.6","4,640.9","3,502.7","86,311.0","9,067.4","2,915.0","3,624.4","2,954.5","9,920.7","3,027.3","3,654.5"
E07000237,West Midlands,Worcester,40.2,5.5,45.7,3.7,49.5,131.8,26.7,158.4,253.3,411.7,"3,277.2","4,809.8","3,463.0","68,119.4","8,322.6","2,773.9","3,977.7","2,860.7","7,840.4","2,930.3","3,625.3"
E07000238,West Midlands,Wychavon,47.7,8.6,56.4,5.6,61.9,185.1,52.9,237.9,418.2,656.1,"3,875.6","6,128.7","4,220.4","75,215.9","10,593.8","3,067.6","4,693.5","3,215.7","8,239.1","3,318.4","4,417.8"
E07000239,West Midlands,Wyre Forest,40.4,4.9,45.3,3.6,49.0,143.5,25.9,169.4,214.1,383.5,"3,553.1","5,275.0","3,740.0","58,679.4","7,834.2","2,945.2","3,963.6","3,017.7","6,868.0","3,087.8","3,760.6"
E08000025,West Midlands,Birmingham,382.6,51.6,434.2,38.4,472.6,"1,290.1",257.3,"1,547.4","2,550.2","4,097.6","3,371.7","4,986.6","3,563.6","66,402.7","8,669.8","2,799.9","4,014.8","2,888.5","7,462.3","2,973.8","3,662.9"
E08000026,West Midlands,Coventry,103.1,36.8,139.9,9.9,149.8,325.8,152.6,478.4,815.0,"1,293.4","3,161.2","4,142.6","3,419.7","82,304.4","8,634.0","2,655.7","3,201.1","2,779.3","8,137.1","2,847.8","3,302.8"
E08000027,West Midlands,Dudley,123.5,14.1,137.5,10.3,147.8,410.3,65.6,476.0,563.0,"1,038.9","3,323.6","4,659.0","3,460.3","54,880.7","7,029.1","2,868.0","3,659.3","2,920.6","7,251.5","2,980.2","3,564.1"
E08000028,West Midlands,Sandwell,119.1,13.3,132.5,11.0,143.5,383.7,63.3,447.0,836.5,"1,283.5","3,220.8","4,745.4","3,374.3","76,202.0","8,947.1","2,728.0","3,643.8","2,787.4","7,854.7","2,859.3","3,540.8"
E08000029,West Midlands,Solihull,80.6,11.6,92.2,6.1,98.4,293.4,58.5,352.0,656.8,"1,008.8","3,638.6","5,057.0","3,816.6","106,987.0","10,256.0","3,087.0","3,907.2","3,158.6","8,314.2","3,214.7","3,922.3"
E08000030,West Midlands,Walsall,104.8,11.1,115.8,9.2,125.0,357.1,55.0,412.1,567.7,979.8,"3,408.6","4,971.3","3,557.9","62,007.4","7,839.2","2,912.3","3,931.8","2,971.8","6,549.0","3,029.5","3,683.8"
E08000031,West Midlands,Wolverhampton,96.1,12.9,108.9,8.9,117.9,317.3,66.8,384.1,540.5,924.6,"3,303.7","5,188.3","3,526.3","60,516.9","7,845.4","2,795.0","4,134.6","2,891.1","7,306.9","2,958.1","3,637.0"
E06000031,East,Peterborough,64.3,19.7,84.0,7.2,91.2,204.5,82.0,286.5,615.5,902.0,"3,179.9","4,155.9","3,409.2","85,991.1","9,891.2","2,637.9","3,179.3","2,740.4","8,496.1","2,814.9","3,655.2"
E06000032,East,Luton,62.1,17.0,79.1,5.5,84.6,200.8,72.7,273.5,414.7,688.2,"3,231.6","4,281.2","3,456.8","75,680.0","8,135.5","2,715.5","3,281.8","2,812.6","8,572.0","2,875.8","3,527.6"
E06000033,East,Southend-on-Sea,61.4,19.6,81.1,6.8,87.9,209.6,83.8,293.5,292.0,585.5,"3,411.6","4,273.4","3,620.2","42,797.5","6,661.7","2,827.3","3,357.0","2,930.0","7,099.9","3,012.1","3,814.0"
E06000034,East,Thurrock,49.8,18.8,68.6,4.7,73.3,180.5,92.0,272.5,716.2,988.7,"3,624.0","4,896.1","3,972.4","152,097.2","13,488.5","3,035.6","3,991.7","3,231.8","9,751.0","3,299.6","4,119.1"
E06000055,East,Bedford,56.1,18.7,74.8,6.1,81.0,190.0,91.1,281.2,425.0,706.2,"3,385.7","4,871.6","3,757.2","69,165.6","8,720.6","2,759.3","3,594.1","2,916.8","8,577.8","2,990.3","4,030.7"
E06000056,East,Central Bedfordshire,90.7,29.1,119.8,8.8,128.6,320.9,142.1,462.9,606.1,"1,069.1","3,538.9","4,878.1","3,864.5","69,081.7","8,315.3","2,909.5","3,672.2","3,053.3","8,288.5","3,116.4","3,983.7"
E07000008,East,Cambridge,41.2,12.7,53.9,6.3,60.3,123.6,51.9,175.5,578.5,754.0,"2,998.5","4,080.9","3,253.9","91,309.6","12,510.5","2,367.5","3,105.1","2,498.9","8,621.1","2,608.6","3,926.1"
E07000009,East,East Cambridgeshire,27.1,10.5,37.7,3.7,41.4,100.1,60.0,160.1,242.4,402.5,"3,688.5","5,698.5","4,250.0","65,133.9","9,725.8","2,953.9","4,112.8","3,183.8","7,537.0","3,270.1","4,314.3"
E07000010,East,Fenland,32.9,12.0,44.9,4.1,49.0,121.5,60.8,182.3,336.3,518.6,"3,695.0","5,044.7","4,057.0","82,736.6","10,585.8","2,953.8","3,754.0","3,122.7","7,413.7","3,192.2","4,225.1"
E07000011,East,Huntingdonshire,54.6,22.1,76.6,7.1,83.7,193.2,107.1,300.3,530.9,831.2,"3,541.3","4,854.4","3,919.3","74,810.3","9,927.7","2,889.0","3,582.3","3,047.2","7,739.1","3,128.9","4,063.1"
E07000012,East,South Cambridgeshire,48.0,18.9,66.8,6.0,72.8,181.7,108.0,289.7,522.3,812.0,"3,789.7","5,720.2","4,335.0","87,704.2","11,155.5","2,992.3","4,120.9","3,233.1","9,185.1","3,320.9","4,544.7"
E07000066,East,Basildon,60.4,17.9,78.3,6.1,84.4,217.5,85.2,302.6,444.6,747.3,"3,602.3","4,756.4","3,866.4","72,760.0","8,855.6","3,001.5","3,701.0","3,132.7","8,370.0","3,190.5","3,970.9"
E07000067,East,Braintree,45.6,18.6,64.2,5.7,69.9,170.5,101.3,271.8,275.3,547.1,"3,741.5","5,440.1","4,234.4","48,514.7","7,831.0","3,018.5","4,097.0","3,250.6","7,801.3","3,327.6","4,255.7"
E07000068,East,Brentwood,26.4,7.2,33.6,2.9,36.5,105.5,38.4,143.8,140.1,283.9,"3,994.2","5,322.4","4,279.0","49,149.1","7,787.4","3,111.6","4,020.0","3,279.8","9,868.9","3,372.0","4,564.5"
E07000069,East,Castle Point,29.5,8.4,37.9,2.3,40.1,114.8,41.1,155.9,88.1,244.0,"3,890.6","4,920.5","4,118.0","38,700.2","6,078.9","3,248.7","3,926.3","3,365.2","8,326.4","3,425.3","4,196.4"
E07000070,East,Chelmsford,55.0,20.4,75.4,6.0,81.5,208.0,106.4,314.4,400.1,714.5,"3,782.3","5,206.1","4,168.1","66,281.9","8,771.3","3,070.9","4,002.7","3,267.3","9,449.0","3,346.8","4,293.8"
E07000071,East,Colchester,59.6,21.3,80.9,7.1,88.0,205.7,105.4,311.1,363.3,674.5,"3,452.9","4,940.4","3,845.2","51,254.0","7,664.4","2,811.8","3,776.3","2,999.1","6,771.1","3,064.1","3,921.5"
E07000072,East,Epping Forest,46.0,10.1,56.1,5.3,61.4,194.2,56.9,251.1,207.7,458.8,"4,218.4","5,636.9","4,473.5","39,344.1","7,471.9","3,269.1","4,156.9","3,383.9","7,367.1","3,464.7","4,643.0"
E07000073,East,Harlow,30.1,7.7,37.8,3.0,40.8,98.2,29.3,127.5,234.0,361.6,"3,258.6","3,822.2","3,373.1","77,393.7","8,854.9","2,766.1","2,984.3","2,804.4","6,411.3","2,851.8","3,597.4"
E07000074,East,Maldon,19.2,8.7,27.9,2.7,30.6,82.6,52.2,134.8,134.7,269.5,"4,297.9","6,002.5","4,828.7","49,858.9","8,803.0","3,314.6","4,498.7","3,597.3","7,794.9","3,690.7","4,935.3"
E07000075,East,Rochford,27.5,8.0,35.6,2.4,38.0,107.9,39.5,147.4,122.8,270.2,"3,919.2","4,911.0","4,143.6","50,498.8","7,109.5","3,265.7","3,907.6","3,394.8","9,013.7","3,467.9","4,230.0"
E07000076,East,Tendring,51.1,18.6,69.7,5.6,75.3,173.8,92.6,266.4,241.8,508.2,"3,400.9","4,985.7","3,823.4","43,129.1","6,750.3","2,753.2","3,800.7","2,953.7","6,931.2","3,021.8","4,045.3"
E07000077,East,Uttlesford,27.7,9.8,37.5,3.8,41.3,118.2,60.0,178.2,228.0,406.1,"4,263.2","6,146.1","4,753.9","60,210.8","9,841.6","3,260.9","4,417.4","3,491.5","8,698.1","3,595.6","5,063.7"
E07000095,East,Broxbourne,30.6,10.4,41.0,3.2,44.2,111.9,49.5,161.3,212.6,373.9,"3,653.7","4,760.3","3,934.1","66,696.2","8,459.5","3,058.2","3,840.6","3,203.6","7,625.4","3,265.5","4,123.2"
E07000096,East,Dacorum,51.0,13.5,64.5,5.4,69.9,184.8,68.1,252.9,381.7,634.6,"3,625.0","5,025.3","3,919.1","70,976.8","9,078.5","2,935.3","3,796.7","3,077.3","7,406.0","3,134.9","3,955.9"
E07000098,East,Hertsmere,33.3,10.3,43.6,3.7,47.3,132.5,49.7,182.3,272.6,454.9,"3,975.8","4,839.2","4,179.3","74,566.5","9,623.0","3,135.8","3,685.1","3,250.5","9,241.5","3,336.0","4,425.9"
E07000099,East,North Hertfordshire,43.3,13.6,56.9,5.4,62.3,154.8,70.0,224.8,307.4,532.2,"3,578.2","5,132.2","3,950.6","57,326.4","8,546.8","2,916.6","3,970.8","3,107.3","9,091.7","3,197.7","4,026.8"
E07000102,East,Three Rivers,28.8,8.8,37.7,2.7,40.4,117.8,45.4,163.3,171.4,334.6,"4,084.5","5,141.8","4,332.5","63,122.6","8,283.6","3,237.6","3,913.7","3,376.5","8,068.0","3,439.0","4,358.6"
E07000103,East,Watford,29.7,10.3,40.0,3.6,43.6,100.5,44.1,144.6,316.1,460.7,"3,384.6","4,277.8","3,614.9","87,418.7","10,561.9","2,758.4","3,436.7","2,909.0","8,362.3","2,987.3","3,682.8"
E07000143,East,Breckland,40.0,21.0,61.0,5.9,66.9,150.2,114.6,264.8,336.4,601.2,"3,755.8","5,460.8","4,342.7","56,857.4","8,988.0","2,967.0","4,004.9","3,235.5","9,019.3","3,344.5","4,517.6"
E07000144,East,Broadland,42.4,15.5,57.9,4.2,62.1,149.6,82.6,232.2,247.6,479.8,"3,527.5","5,327.4","4,009.2","58,613.9","7,720.8","2,866.9","3,772.2","3,048.0","8,146.9","3,122.3","4,170.7"
E07000145,East,Great Yarmouth,31.8,14.0,45.8,4.3,50.1,107.1,68.3,175.4,188.3,363.7,"3,366.7","4,895.5","3,832.8","43,346.9","7,259.6","2,743.3","3,454.1","2,911.1","7,657.0","2,995.2","4,045.6"
E07000146,East,King's Lynn and West Norfolk,45.9,27.0,72.9,6.9,79.8,177.7,154.3,331.9,606.1,938.1,"3,868.7","5,724.2","4,554.9","87,804.4","11,758.3","2,937.7","4,192.3","3,280.7","8,346.9","3,387.8","5,149.5"
E07000147,East,North Norfolk,34.3,21.3,55.6,6.1,61.7,121.7,123.0,244.7,268.5,513.3,"3,552.7","5,772.9","4,403.8","43,725.5","8,316.5","2,711.4","4,121.9","3,093.4","7,004.8","3,198.7","5,093.5"
E07000148,East,Norwich,51.0,14.9,65.9,7.4,73.2,142.7,57.5,200.2,371.9,572.1,"2,800.1","3,860.3","3,039.8","50,389.4","7,811.5","2,302.5","2,876.9","2,407.1","6,565.5","2,489.9","3,196.9"
E07000149,East,South Norfolk,41.2,20.3,61.5,5.2,66.7,152.0,118.4,270.4,303.5,573.9,"3,689.5","5,830.7","4,396.2","58,143.1","8,600.6","2,899.7","4,225.0","3,215.7","7,681.3","3,299.0","4,585.4"
E07000200,East,Babergh,26.8,13.7,40.5,3.9,44.4,101.5,80.6,182.1,208.8,390.9,"3,785.6","5,899.3","4,499.4","53,428.3","8,807.5","2,949.8","4,240.7","3,262.0","8,111.5","3,367.0","4,564.7"
E07000202,East,Ipswich,43.8,17.0,60.8,5.0,65.8,138.9,74.0,212.9,264.3,477.1,"3,173.5","4,340.4","3,500.6","52,851.5","7,250.1","2,663.1","3,324.7","2,804.3","9,142.5","2,884.7","3,604.4"
E07000203,East,Mid Suffolk,27.7,16.5,44.2,4.2,48.5,108.9,99.4,208.3,247.1,455.3,"3,926.3","6,028.2","4,710.0","58,341.1","9,397.9","3,063.2","4,348.6","3,433.5","8,445.0","3,532.7","4,741.2"
E07000240,East,St Albans,49.1,11.5,60.6,4.9,65.5,187.7,58.2,245.8,231.5,477.3,"3,824.3","5,050.5","4,057.4","47,037.6","7,286.0","3,112.6","3,978.4","3,241.5","8,503.4","3,318.7","4,245.2"
E07000241,East,Welwyn Hatfield,38.7,9.0,47.7,3.7,51.4,139.9,42.6,182.4,495.0,677.4,"3,614.2","4,723.4","3,823.8","133,848.0","13,176.4","2,907.7","3,590.4","3,004.0","8,300.4","3,072.8","3,827.4"
E07000242,East,East Hertfordshire,44.7,18.4,63.1,5.7,68.8,177.0,102.8,279.9,270.9,550.8,"3,964.6","5,573.3","4,434.9","47,478.2","8,004.2","3,098.0","4,164.0","3,341.6","8,277.1","3,437.2","4,558.0"
E07000243,East,Stevenage,31.2,5.7,36.9,2.6,39.6,101.1,24.6,125.6,239.6,365.2,"3,239.7","4,278.1","3,401.2","90,831.5","9,229.0","2,752.3","3,432.9","2,835.6","7,769.1","2,877.7","3,436.6"
E07000244,East,East Suffolk,81.6,36.2,117.7,10.7,128.4,277.4,193.4,470.8,633.3,"1,104.1","3,401.9","5,344.1","3,998.9","59,364.6","8,598.6","2,747.8","3,778.7","2,976.3","7,683.4","3,063.4","4,309.4"
E07000245,East,West Suffolk,53.9,23.8,77.6,8.0,85.6,189.8,129.0,318.8,584.6,903.4,"3,524.9","5,422.1","4,106.2","73,533.6","10,554.7","2,812.3","3,886.1","3,052.5","9,421.8","3,157.3","4,303.6"
E09000001,Inner London,City of London,5.9,1.0,6.9,6.8,13.7,23.2,5.0,28.2,"2,072.8","2,101.0","3,939.1","4,956.7","4,088.4","303,390.6","153,041.8","2,832.3","4,133.8","2,998.2","19,992.4","5,124.0","6,467.9"
