"Subnational electricity consumption, Great Britain, 2013",,,,,,,,,,,,,,,,,,,,,,,
"This table shows the electricity consumption and the number of electric meters by local authority. Country/region totals are shown where the local authority is specified as ""All local authorities"". ",,,,,,,,,,,,,,,,,,,,,,,
"Some consumption within given countries/regions could not be allocated to specific local authorities. This consumption is shown in the rows where ""Unallocated"" is specified in the local authority column.",,,,,,,,,,,,,,,,,,,,,,,
"Freeze panes are active on this sheet. To turn off freeze panes select the 'View' ribbon then 'Freeze Panes' then 'Unfreeze Panes' or use [Alt W, F].",,,,,,,,,,,,,,,,,,,,,,,
Code,Country or region,Local authority,"Number of meters
(thousands):
Domestic Standard","Number of meters
(thousands):
Domestic E7 
","Number of meters
(thousands):
All Domestic
","Number of meters
(thousands):
All Non-Domestic","Number of meters
(thousands):
All meters","Total consumption
(GWh):
Domestic Standard","Total consumption
(GWh):
Domestic E7","Total consumption
(GWh):
All Domestic
","Total consumption
(GWh):
All Non-Domestic","Total consumption
(GWh):
All meters","Mean consumption
(kWh per meter):
Domestic Standard","Mean consumption
(kWh per meter):
Domestic E7","Mean consumption
(kWh per meter):
All Domestic
","Mean consumption
(kWh per meter):
All Non-Domestic","Mean consumption
(kWh per meter):
All meters","Median consumption
(kWh per meter):
Domestic Standard","Median consumption
(kWh per meter):
Domestic E7","Median consumption
(kWh per meter):
All Domestic
","Median consumption
(kWh per meter):
All Non-Domestic","Median consumption
(kWh per meter):
All meters","Mean domestic
consumption
(kWh per household)"
E07000210,South East,Mole Valley,26.8,9.4,36.2,4,40,124,56,179,258,437,"4,613","5,923","4,952","68,051","10,939","3,708","4,690","3,928","8,481","4,032","4,929"
E07000211,South East,Reigate and Banstead,44.4,13.9,58.3,5,63,192,74,266,365,631,"4,333","5,300","4,563","73,845","9,980","3,538","4,302","3,685","7,936","3,750","4,722"
E07000212,South East,Runnymede,27.5,6.1,33.6,3,37,124,34,158,270,428,"4,504","5,499","4,685","89,368","11,671","3,556","4,666","3,705","10,110","3,809","4,747"
E07000213,South East,Spelthorne,36.8,4.6,41.4,3,44,147,27,174,221,395,"3,996","5,879","4,204","72,003","8,883","3,410","5,133","3,529","8,844","3,593","4,365"
E07000214,South East,Surrey Heath,32.5,2.7,35.2,3,38,150,16,166,254,419,"4,618","5,822","4,711","91,787","11,049","3,842","4,905","3,906","10,073","3,980","4,895"
E07000215,South East,Tandridge,26.5,8.6,35.2,3,39,123,54,178,143,320,"4,650","6,279","5,049","41,562","8,299","3,693","4,831","3,927","8,115","4,008","5,217"
E07000216,South East,Waverley,46.0,6.0,52.0,5,57,212,40,252,195,447,"4,597","6,742","4,844","39,337","7,841","3,620","5,311","3,765","9,118","3,867","5,089"
E07000217,South East,Woking,29.3,11.8,41.2,3,44,130,62,192,393,584,"4,430","5,210","4,654","117,912","13,132","3,657","4,370","3,831","8,776","3,898","4,848"
E07000223,South East,Adur,18.4,9.5,28.0,2,30,67,45,112,91,203,"3,645","4,724","4,013","42,263","6,734","3,104","3,846","3,314","6,891","3,365","4,100"
E07000224,South East,Arun,58.5,13.7,72.2,6,78,216,71,287,229,516,"3,691","5,180","3,974","40,488","6,633","3,098","4,258","3,249","6,473","3,297","4,225"
E07000225,South East,Chichester,47.5,8.9,56.4,6,63,204,62,266,316,582,"4,292","7,001","4,719","49,871","9,279","3,316","5,913","3,554","7,006","3,647","5,255"
E07000226,South East,Crawley,31.8,11.5,43.3,3,46,117,50,167,472,639,"3,683","4,355","3,862","147,137","13,748","3,158","3,609","3,265","10,059","3,318","3,859"
E07000227,South East,Horsham,40.6,16.5,57.1,6,63,172,101,273,281,554,"4,231","6,126","4,779","50,125","8,833","3,445","4,736","3,741","8,251","3,827","4,895"
E07000228,South East,Mid Sussex,42.8,17.1,59.9,5,65,170,94,264,265,529,"3,973","5,510","4,411","49,073","8,102","3,276","4,327","3,531","9,017","3,617","4,521"
E07000229,South East,Worthing,32.6,16.0,48.7,4,53,116,74,190,196,386,"3,543","4,639","3,904","47,003","7,301","3,004","3,795","3,213","7,052","3,269","3,991"
E06000022,South West,Bath and North East Somerset,68.5,11.0,79.5,8,88,260,65,325,356,682,"3,799","5,944","4,095","42,621","7,761","3,178","4,976","3,309","6,661","3,382","4,397"
E06000028,South West,Bournemouth,75.1,12.9,88.0,9,97,260,69,329,389,718,"3,467","5,339","3,741","44,284","7,422","2,866","4,494","2,999","5,271","3,047","3,920"
E06000023,South West,"Bristol, City of ",171.9,22.1,194.1,18,212,593,116,709,"1,152","1,862","3,450","5,246","3,655","65,509","8,795","2,901","4,457","3,007","8,615","3,087","3,853"
E06000052,South West,Cornwall,192.6,70.6,263.2,32,295,780,501,"1,282","1,366","2,648","4,052","7,102","4,870","42,605","8,969","3,340","6,225","3,797","6,244","3,881","5,494"
E06000053,South West,Isles of Scilly,0.7,0.5,1.2,0,2,4,5,8,8,16,"5,162","9,264","6,870","17,952","10,057","4,074","8,155","5,590","5,694","5,618","7,907"
E06000024,South West,North Somerset,83.4,10.0,93.4,8,101,310,58,368,408,776,"3,712","5,853","3,940","52,451","7,673","3,179","4,848","3,274","7,363","3,336","4,100"
E06000026,South West,Plymouth,103.8,12.1,115.9,8,124,362,57,419,657,"1,076","3,486","4,756","3,619","77,409","8,652","3,055","3,895","3,108","6,759","3,156","3,853"
E06000029,South West,Poole,62.1,6.2,68.3,6,74,227,35,262,428,690,"3,661","5,616","3,839","70,635","9,284","3,085","4,868","3,180","7,835","3,256","4,099"
E06000025,South West,South Gloucestershire,97.3,14.7,111.9,8,119,367,87,454,794,"1,248","3,778","5,907","4,057","105,587","10,448","3,274","4,796","3,389","10,364","3,460","4,129"
E06000030,South West,Swindon,84.9,8.1,93.0,6,99,304,46,349,762,"1,112","3,575","5,678","3,757","128,683","11,239","3,122","4,945","3,203","9,898","3,260","3,896"
E06000027,South West,Torbay,54.8,9.7,64.6,6,70,194,53,247,219,467,"3,539","5,473","3,830","37,045","6,621","3,008","4,670","3,155","6,542","3,226","4,167"
E06000054,South West,Wiltshire,178.3,33.2,211.5,21,233,731,252,983,"1,171","2,154","4,099","7,590","4,647","55,393","9,259","3,389","6,766","3,650","7,578","3,736","4,960"
E07000040,South West,East Devon,54.9,10.5,65.4,7,72,201,71,272,238,510,"3,664","6,771","4,161","33,799","7,041","3,040","5,841","3,266","7,046","3,363","4,532"
E07000041,South West,Exeter,44.7,7.3,52.0,5,57,149,38,187,415,602,"3,328","5,243","3,597","79,914","10,528","2,835","4,635","2,986","10,001","3,088","3,735"
E07000042,South West,Mid Devon,27.6,6.4,34.0,5,39,112,47,159,184,343,"4,066","7,348","4,686","39,385","8,886","3,366","6,449","3,672","6,953","3,790","4,815"
E07000043,South West,North Devon,35.8,7.4,43.2,6,50,137,50,186,271,457,"3,820","6,713","4,316","42,961","9,239","3,182","5,740","3,418","6,972","3,549","4,645"
E07000044,South West,South Hams,34.0,10.1,44.1,6,50,132,72,204,239,443,"3,885","7,066","4,616","40,123","8,841","3,186","6,051","3,569","6,579","3,688","5,455"
E07000045,South West,Teignbridge,50.2,9.5,59.7,6,66,190,62,252,241,493,"3,780","6,576","4,223","38,892","7,488","3,175","5,564","3,386","6,900","3,475","4,596"
E07000046,South West,Torridge,24.4,6.1,30.5,4,35,95,43,138,131,269,"3,912","7,037","4,533","29,321","7,694","3,205","6,257","3,545","6,599","3,669","4,853"
E07000047,South West,West Devon,20.2,4.6,24.8,4,28,84,33,117,134,251,"4,151","7,211","4,720","36,817","8,836","3,404","6,100","3,698","6,166","3,805","5,082"
E07000048,South West,Christchurch,20.9,2.6,23.5,2,25,74,13,88,105,193,"3,556","5,208","3,736","53,316","7,565","3,027","4,589","3,125","7,154","3,182","4,048"
E07000049,South West,East Dorset,35.2,3.9,39.1,4,43,147,24,172,145,316,"4,182","6,281","4,389","41,291","7,421","3,511","5,313","3,619","7,689","3,692","4,517"
E07000050,South West,North Dorset,27.0,4.7,31.7,4,35,109,33,142,144,286,"4,045","6,998","4,486","38,234","8,067","3,320","6,002","3,529","6,732","3,622","4,865"
E07000051,South West,Purbeck,20.1,2.8,22.8,3,26,73,18,91,256,346,"3,639","6,357","3,968","92,059","13,519","3,019","5,279","3,149","6,020","3,225","4,578"
E07000052,South West,West Dorset,41.3,9.9,51.2,7,58,155,72,227,237,464,"3,753","7,249","4,428","32,593","7,934","3,061","6,205","3,358","6,434","3,478","5,061"
E07000053,South West,Weymouth and Portland,28.0,3.6,31.5,3,34,93,18,111,103,214,"3,342","4,980","3,527","35,843","6,234","2,882","4,215","2,975","4,743","3,010","3,884"
E07000078,South West,Cheltenham,44.6,9.6,54.2,4,59,156,48,204,339,543,"3,495","5,036","3,768","77,362","9,275","2,933","4,049","3,063","8,823","3,139","4,019"
E07000079,South West,Cotswold,33.6,8.1,41.7,6,47,155,66,220,199,419,"4,597","8,115","5,278","34,434","8,819","3,552","6,830","3,901","7,753","4,036","5,986"
E07000080,South West,Forest of Dean,30.0,6.8,36.9,3,40,123,48,171,257,428,"4,095","6,979","4,630","78,155","10,662","3,429","5,590","3,660","7,338","3,733","4,924"
E07000081,South West,Gloucester,46.9,7.8,54.6,4,59,169,38,207,400,606,"3,604","4,844","3,781","100,326","10,340","3,156","3,996","3,240","10,346","3,310","4,038"
E07000082,South West,Stroud,41.5,9.9,51.4,4,56,166,62,228,323,550,"4,002","6,234","4,432","73,476","9,864","3,352","5,021","3,551","8,519","3,638","4,710"
E07000083,South West,Tewkesbury,30.9,6.1,37.0,3,40,121,35,155,340,495,"3,903","5,694","4,198","109,366","12,343","3,259","4,532","3,389","10,213","3,487","4,318"
E07000187,South West,Mendip,43.3,6.6,49.9,6,56,171,46,216,334,550,"3,942","6,888","4,334","55,807","9,839","3,223","5,739","3,398","7,439","3,515","4,626"
E07000188,South West,Sedgemoor,43.4,9.2,52.6,5,58,171,60,230,373,603,"3,930","6,476","4,375","69,561","10,407","3,299","5,551","3,514","7,542","3,604","4,616"
E07000189,South West,South Somerset,60.8,14.4,75.2,8,83,239,103,342,418,760,"3,938","7,142","4,552","51,548","9,124","3,325","6,284","3,612","7,189","3,700","4,843"
E07000190,South West,Taunton Deane,42.5,8.0,50.5,5,56,157,51,207,233,441,"3,680","6,346","4,102","46,332","7,930","3,093","5,485","3,288","7,957","3,380","4,338"
E07000191,South West,West Somerset,13.2,4.5,17.7,3,20,50,32,82,161,243,"3,808","7,120","4,653","61,777","11,968","3,082","6,044","3,516","5,667","3,624","5,310"
W06000001,Wales,Isle of Anglesey,29.1,5.6,34.7,4,38,114,42,155,156,312,"3,906","7,400","4,472","42,841","8,121","3,364","6,450","3,610","6,141","3,676","5,039"
W06000002,Wales,Gwynedd,47.7,13.3,61.1,8,69,173,90,263,290,553,"3,614","6,791","4,307","34,473","7,963","3,084","5,713","3,376","6,039","3,488","4,989"
W06000003,Wales,Conwy,49.9,5.8,55.6,6,62,174,36,210,200,410,"3,499","6,240","3,783","33,270","6,655","2,984","5,049","3,094","7,641","3,201","4,072"
W06000004,Wales,Denbighshire,38.8,4.3,43.1,5,48,146,29,175,210,385,"3,755","6,820","4,060","45,869","8,075","3,181","5,595","3,294","7,745","3,397","4,267"
W06000005,Wales,Flintshire,61.2,4.0,65.2,5,70,233,27,260,782,"1,042","3,807","6,844","3,992","150,915","14,808","3,330","5,254","3,382","9,543","3,466","4,038"
W06000006,Wales,Wrexham,53.7,4.8,58.4,4,63,195,30,225,774,999,"3,636","6,264","3,850","175,365","15,896","3,188","4,880","3,255","9,580","3,338","3,892"
W06000023,Wales,Powys,52.2,9.0,61.2,11,72,198,67,265,334,599,"3,787","7,495","4,331","30,927","8,326","3,163","6,325","3,384","5,943","3,535","4,506"
W06000008,Wales,Ceredigion,24.4,8.9,33.3,5,39,94,66,160,196,356,"3,855","7,422","4,810","36,102","9,188","3,197","6,248","3,650","6,760","3,812","5,058"
W06000009,Wales,Pembrokeshire,51.5,8.1,59.5,8,68,187,51,238,828,"1,067","3,638","6,351","4,006","103,220","15,790","3,097","4,969","3,232","7,007","3,357","4,424"
W06000010,Wales,Carmarthenshire,76.7,6.4,83.1,10,93,273,44,317,582,899,"3,554","6,944","3,815","60,462","9,695","3,053","5,497","3,141","7,127","3,252","3,985"
W06000011,Wales,Swansea,104.3,5.7,110.0,8,118,344,32,376,585,961,"3,302","5,544","3,419","76,601","8,166","2,865","4,388","2,909","9,337","2,981","3,592"
W06000012,Wales,Neath Port Talbot,63.1,1.6,64.7,4,69,210,9,218,"1,284","1,502","3,320","5,243","3,368","320,290","21,843","2,933","3,931","2,947","8,223","3,002","3,599"
W06000013,Wales,Bridgend,59.8,2.0,61.8,5,66,206,10,216,421,638,"3,450","5,129","3,504","93,097","9,622","3,053","3,899","3,069","8,676","3,128","3,646"
W06000014,Wales,Vale of Glamorgan,51.9,3.4,55.3,4,59,190,20,211,319,529,"3,664","5,959","3,806","83,678","8,955","3,154","4,797","3,211","7,879","3,272","3,872"
W06000015,Wales,Cardiff,139.3,11.3,150.5,11,162,475,59,534,"1,088","1,622","3,413","5,229","3,548","96,483","10,024","2,925","4,560","3,001","10,274","3,082","3,653"
W06000016,Wales,Rhondda Cynon Taf,105.1,2.1,107.2,7,114,346,13,358,436,794,"3,289","5,893","3,341","63,545","6,960","2,946","4,205","2,959","7,542","3,012","3,539"
W06000024,Wales,Merthyr Tydfil,26.2,0.4,26.5,2,28,87,2,89,126,214,"3,310","5,447","3,341","76,634","7,611","2,960","3,516","2,966","9,121","3,019","3,637"
W06000018,Wales,Caerphilly,76.3,1.3,77.6,5,83,262,8,271,410,681,"3,434","6,420","3,484","83,674","8,246","3,034","4,847","3,048","7,725","3,096","3,605"
W06000019,Wales,Blaenau Gwent,31.6,0.5,32.0,2,34,103,3,106,174,280,"3,266","5,645","3,300","80,392","8,183","2,934","4,113","2,944","7,517","2,999","3,456"
W06000020,Wales,Torfaen,39.1,1.2,40.2,3,43,132,6,137,273,410,"3,367","5,076","3,416","103,752","9,572","3,003","3,713","3,014","9,336","3,069","3,538"
W06000021,Wales,Monmouthshire,36.8,3.8,40.6,4,45,141,26,167,240,407,"3,824","6,760","4,099","55,980","9,054","3,208","5,034","3,306","7,549","3,413","4,287"
W06000022,Wales,Newport,61.3,3.0,64.3,4,69,210,17,227,658,886,"3,431","5,618","3,533","153,943","12,906","2,980","4,659","3,017","9,492","3,082","3,671"
S12000033,Scotland,Aberdeen City,107.8,16.3,124.1,8,132,369,76,445,816,"1,261","3,423","4,666","3,586","100,463","9,537","2,766","3,837","2,844","16,035","2,943","4,235"
S12000034,Scotland,Aberdeenshire,104.1,18.8,122.9,13,136,458,139,596,665,"1,261","4,397","7,383","4,853","51,359","9,288","3,697","6,462","3,916","8,006","4,016","5,566"
S12000041,Scotland,Angus,50.4,11.1,61.5,5,67,195,69,264,280,544,"3,863","6,205","4,288","52,645","8,140","3,277","5,299","3,480","8,318","3,566","5,031"
S12000035,Scotland,Argyll and Bute,42,17,59,7,66,157,123,280,238,518,"3,778","7,061","4,745","34,639","7,859","3,049","6,105","3,560","7,840","3,697","6,844"
S12000036,Scotland,City of Edinburgh,218,41,259,20,279,715,177,892,"1,591","2,483","3,279","4,315","3,443","80,946","8,908","2,715","3,485","2,788","9,440","2,859","3,926"
S12000005,Scotland,Clackmannanshire,22,3,25,1,26,78,13,90,130,221,"3,510","4,741","3,642","97,273","8,437","3,085","3,566","3,117","9,344","3,169","3,936"
S12000006,Scotland,Dumfries and Galloway,62.2,19.9,82.2,10,92,237,107,344,538,882,"3,815","5,370","4,192","52,363","9,545","3,234","4,147","3,360","7,529","3,477","5,015"
S12000042,Scotland,Dundee City,68.8,16.2,85.0,5,90,239,75,314,414,728,"3,472","4,631","3,693","81,704","8,082","2,978","3,912","3,061","11,796","3,135","4,516"
S12000008,Scotland,East Ayrshire,54.2,3.7,57.9,4,62,184,18,201,242,444,"3,393","4,700","3,477","57,380","7,140","2,980","3,146","2,985","8,948","3,056","3,698"
S12000045,Scotland,East Dunbartonshire,42.6,4.3,46.8,2,49,168,20,188,158,346,"3,950","4,625","4,011","65,437","7,031","3,477","3,505","3,478","9,212","3,532","4,260"
S12000010,Scotland,East Lothian,41.7,7.2,48.9,3,52,151,41,192,274,466,"3,620","5,646","3,919","81,658","8,913","3,116","4,546","3,217","9,082","3,292","4,391"
S12000011,Scotland,East Renfrewshire,35.1,4.6,39.7,2,41,142,22,164,70,234,"4,044","4,845","4,136","41,362","5,655","3,524","3,868","3,551","12,323","3,606","4,341"
S12000014,Scotland,Falkirk,66.5,11.1,77.6,4,82,233,59,291,419,711,"3,501","5,271","3,754","96,770","8,669","3,093","4,150","3,167","11,166","3,230","4,197"
S12000015,Scotland,Fife,161.3,19.6,180.9,13,194,558,94,652,993,"1,645","3,461","4,779","3,604","78,994","8,500","3,032","3,559","3,063","8,949","3,126","4,020"
S12000046,Scotland,Glasgow City,259.4,70.5,330.0,24,354,795,256,"1,051","1,961","3,013","3,065","3,633","3,186","83,154","8,521","2,616","2,834","2,645","10,952","2,725","3,684"
S12000017,Scotland,Highland,102.2,36.8,139.0,15,154,405,264,669,952,"1,621","3,963","7,186","4,816","62,438","10,512","3,257","6,348","3,728","8,509","3,862","6,408"
S12000018,Scotland,Inverclyde,33.8,8.5,42.3,3,45,116,38,154,193,346,"3,417","4,478","3,629","75,809","7,723","3,027","3,437","3,078","8,755","3,132","4,113"
S12000019,Scotland,Midlothian,35.5,2.6,38.1,3,41,125,15,140,208,348,"3,524","5,738","3,672","82,023","8,575","3,073","3,973","3,107","9,888","3,173","3,882"
S12000020,Scotland,Moray,40.0,6.8,46.8,4,51,147,44,191,323,514,"3,687","6,434","4,087","73,401","10,042","3,133","5,492","3,302","7,693","3,397","4,683"
S12000013,Scotland,Na h-Eileanan Siar,13.4,5.4,18.8,2,21,53,38,91,64,155,"3,930","7,091","4,836","32,842","7,461","3,257","6,369","3,826","6,302","3,904","7,049"
S12000021,Scotland,North Ayrshire,61.9,10.4,72.3,5,77,207,54,261,476,737,"3,345","5,169","3,606","98,726","9,555","2,937","3,834","3,005","8,449","3,070","4,164"
S12000044,Scotland,North Lanarkshire,136.1,20.7,156.8,9,166,478,96,574,833,"1,407","3,512","4,653","3,663","96,040","8,502","3,146","3,549","3,177","11,761","3,238","3,893"
S12000023,Scotland,Orkney Islands,8.3,6.0,14.3,2,17,33,47,80,60,140,"3,963","7,810","5,581","26,438","8,451","3,166","6,982","4,356","6,671","4,505","8,020"
S12000024,Scotland,Perth and Kinross,63.7,16.2,79.9,8,88,255,111,366,389,755,"4,000","6,854","4,579","48,059","8,582","3,283","5,905","3,559","8,632","3,677","5,577"
S12000038,Scotland,Renfrewshire,76.7,14.0,90.7,5,96,258,53,311,518,829,"3,363","3,769","3,426","101,798","8,656","2,955","2,925","2,952","11,763","3,021","3,800"
S12000026,Scotland,Scottish Borders,49.0,15.9,64.9,8,72,183,80,262,315,577,"3,725","5,020","4,041","41,865","7,968","3,121","3,849","3,231","5,948","3,309","4,953"
S12000027,Scotland,Shetland Islands,8.8,8.5,17.3,2,19,37,64,101,95,196,"4,252","7,527","5,865","52,306","10,289","3,482","6,771","4,722","7,834","4,812","9,998"
S12000028,Scotland,South Ayrshire,50.9,7.5,58.4,5,63,180,37,217,294,511,"3,535","4,985","3,721","59,050","8,066","3,051","3,742","3,098","9,027","3,186","4,206"
S12000029,Scotland,South Lanarkshire,128.7,27.7,156.4,10,166,474,157,631,646,"1,277","3,683","5,665","4,034","65,623","7,682","3,210","4,595","3,332","10,554","3,404","4,470"
S12000030,Scotland,Stirling,36.4,7.1,43.5,4,48,143,45,188,301,489,"3,946","6,310","4,332","69,129","10,227","3,255","4,973","3,408","9,787","3,532","4,946"
S12000039,Scotland,West Dunbartonshire,40.7,6.3,47.0,3,50,131,23,154,195,350,"3,227","3,661","3,285","72,408","7,037","2,862","2,759","2,854","9,934","2,908","3,666"
S12000040,Scotland,West Lothian,72.6,5.9,78.5,5,84,267,29,296,568,864,"3,672","4,967","3,769","110,419","10,322","3,243","3,897","3,273","11,720","3,345","3,982"
