"Subnational electricity consumption, Great Britain, 2012",,,,,,,,,,,,,,,,,,,,,,,
"This table shows the electricity consumption and the number of electric meters by local authority. Country/region totals are shown where the local authority is specified as ""All local authorities"". ",,,,,,,,,,,,,,,,,,,,,,,
"Some consumption within given countries/regions could not be allocated to specific local authorities. This consumption is shown in the rows where ""Unallocated"" is specified in the local authority column.",,,,,,,,,,,,,,,,,,,,,,,
"Freeze panes are active on this sheet. To turn off freeze panes select the 'View' ribbon then 'Freeze Panes' then 'Unfreeze Panes' or use [Alt W, F].",,,,,,,,,,,,,,,,,,,,,,,
Code,Country or region,Local authority,"Number of meters
(thousands):
Domestic Standard","Number of meters
(thousands):
Domestic E7 
","Number of meters
(thousands):
All Domestic
","Number of meters
(thousands):
All Non-Domestic","Number of meters
(thousands):
All meters","Total consumption
(GWh):
Domestic Standard","Total consumption
(GWh):
Domestic E7","Total consumption
(GWh):
All Domestic
","Total consumption
(GWh):
All Non-Domestic","Total consumption
(GWh):
All meters","Mean consumption
(kWh per meter):
Domestic Standard","Mean consumption
(kWh per meter):
Domestic E7","Mean consumption
(kWh per meter):
All Domestic
","Mean consumption
(kWh per meter):
All Non-Domestic","Mean consumption
(kWh per meter):
All meters","Median consumption
(kWh per meter):
Domestic Standard","Median consumption
(kWh per meter):
Domestic E7","Median consumption
(kWh per meter):
All Domestic
","Median consumption
(kWh per meter):
All Non-Domestic","Median consumption
(kWh per meter):
All meters","Mean domestic
consumption
(kWh per household)"
E07000210,South East,Mole Valley,26.5,9.6,36.1,4,40,123,60,182,260,442,"4,635","6,199","5,052","68,621","11,083","3,674","4,856","3,920","8,887","4,033","5,050"
E07000211,South East,Reigate and Banstead,43.7,14.1,57.9,5,63,188,79,267,366,634,"4,305","5,596","4,620","74,100","10,087","3,478","4,471","3,670","8,570","3,742","4,793"
E07000212,South East,Runnymede,27.4,6.3,33.7,3,37,122,37,159,275,435,"4,461","5,887","4,727","90,739","11,840","3,515","4,942","3,714","10,526","3,825","4,856"
E07000213,South East,Spelthorne,36.7,4.7,41.3,3,44,147,30,177,218,395,"4,015","6,428","4,287","70,928","8,901","3,372","5,613","3,513","9,062","3,585","4,457"
E07000214,South East,Surrey Heath,32.4,2.8,35.1,3,38,150,17,167,259,427,"4,637","6,309","4,768","93,839","11,264","3,818","5,344","3,905","10,840","3,986","4,975"
E07000215,South East,Tandridge,26.1,8.8,35.0,3,38,122,58,179,125,305,"4,649","6,554","5,129","36,852","7,943","3,672","5,019","3,935","8,396","4,034","5,338"
E07000216,South East,Waverley,45.8,6.1,51.9,5,57,212,44,256,200,456,"4,625","7,258","4,935","40,173","8,016","3,607","5,782","3,779","9,938","3,901","5,196"
E07000217,South East,Woking,28.8,12.1,40.9,3,44,126,66,193,375,568,"4,381","5,512","4,714","112,140","12,843","3,579","4,604","3,828","9,236","3,911","4,902"
E07000223,South East,Adur,18.1,9.8,27.9,2,30,65,49,114,94,209,"3,616","4,992","4,100","44,551","6,956","3,063","3,992","3,325","7,236","3,381","4,212"
E07000224,South East,Arun,57.7,14.2,71.9,6,78,213,78,292,231,523,"3,697","5,527","4,057","40,837","6,743","3,045","4,512","3,231","7,078","3,289","4,334"
E07000225,South East,Chichester,47.2,9.1,56.3,6,63,204,69,274,314,588,"4,333","7,625","4,865","50,178","9,402","3,285","6,483","3,569","7,733","3,668","5,442"
E07000226,South East,Crawley,31.3,11.8,43.1,3,46,114,53,167,465,632,"3,634","4,492","3,868","145,940","13,652","3,105","3,693","3,249","10,449","3,300","3,873"
E07000227,South East,Horsham,39.5,16.9,56.4,6,62,168,109,277,285,562,"4,246","6,478","4,914","50,737","9,060","3,415","5,017","3,775","8,850","3,865","5,019"
E07000228,South East,Mid Sussex,41.9,17.4,59.3,5,65,165,101,267,262,529,"3,951","5,832","4,503","48,983","8,181","3,242","4,492","3,531","9,252","3,619","4,619"
E07000229,South East,Worthing,32.0,16.5,48.6,4,53,114,82,195,201,396,"3,546","4,937","4,020","48,774","7,524","2,962","3,947","3,236","7,509","3,298","4,127"
E06000022,South West,Bath and North East Somerset,67.6,11.2,78.8,8,87,257,73,329,363,692,"3,797","6,473","4,177","43,254","7,939","3,165","5,465","3,326","7,206","3,409","4,486"
E06000028,South West,Bournemouth,74.7,13.1,87.8,9,97,259,76,335,396,732,"3,474","5,785","3,819","45,441","7,582","2,843","4,915","3,003","5,706","3,054","4,033"
E06000023,South West,"Bristol, City of ",170.8,22.5,193.3,18,211,586,129,715,"1,136","1,851","3,430","5,751","3,700","64,698","8,778","2,869","4,891","2,996","9,039","3,082","3,925"
E06000052,South West,Cornwall,189.2,72.1,261.3,32,293,749,536,"1,286","1,361","2,646","3,960","7,436","4,919","43,163","9,037","3,252","6,575","3,767","6,452","3,861","5,546"
E06000053,South West,Isles of Scilly,0.7,0.5,1.2,0,2,3,5,8,9,17,"5,096","9,482","6,919","19,314","10,456","3,891","8,516","5,738","6,002","5,765","7,847"
E06000024,South West,North Somerset,82.7,10.0,92.8,8,101,308,65,372,414,787,"3,720","6,456","4,015","53,262","7,825","3,156","5,392","3,271","8,047","3,338","4,189"
E06000026,South West,Plymouth,103.5,12.6,116.1,8,124,354,64,418,656,"1,074","3,422","5,076","3,602","80,204","8,646","2,997","4,140","3,068","7,548","3,117","3,847"
E06000029,South West,Poole,61.9,6.3,68.2,6,74,227,39,266,431,697,"3,667","6,138","3,896","72,008","9,394","3,073","5,313","3,181","8,351","3,260","4,169"
E06000025,South West,South Gloucestershire,96.0,14.9,110.9,7,118,362,96,458,805,"1,263","3,774","6,411","4,128","107,507","10,662","3,244","5,202","3,388","11,091","3,463","4,214"
E06000030,South West,Swindon,84.2,8.2,92.4,6,98,301,51,351,776,"1,127","3,568","6,156","3,798","129,112","11,451","3,086","5,393","3,187","10,275","3,246","3,957"
E06000027,South West,Torbay,54.3,9.9,64.2,6,70,192,58,250,226,476,"3,533","5,878","3,895","38,279","6,795","2,971","5,054","3,143","7,193","3,223","4,234"
E06000054,South West,Wiltshire,176.2,33.7,209.9,21,231,721,276,998,"1,163","2,161","4,094","8,189","4,752","54,945","9,351","3,362","7,357","3,652","8,035","3,745","5,081"
E07000040,South West,East Devon,54.0,10.6,64.6,7,72,197,78,275,240,515,"3,658","7,313","4,260","34,410","7,197","3,007","6,320","3,264","7,421","3,367","4,608"
E07000041,South West,Exeter,44.3,7.4,51.8,5,57,147,42,189,413,602,"3,322","5,605","3,651","79,410","10,561","2,815","4,954","2,973","10,209","3,083","3,828"
E07000042,South West,Mid Devon,27.2,6.6,33.8,5,38,110,51,161,186,347,"4,021","7,811","4,757","40,242","9,035","3,306","6,860","3,646","7,414","3,788","4,884"
E07000043,South West,North Devon,35.5,7.6,43.1,6,49,135,55,190,277,467,"3,816","7,192","4,410","44,199","9,472","3,136","6,204","3,406","7,461","3,553","4,740"
E07000044,South West,South Hams,33.6,10.3,44.0,6,50,131,79,210,249,459,"3,909","7,592","4,775","41,973","9,200","3,177","6,491","3,612","6,659","3,739","5,655"
E07000045,South West,Teignbridge,49.3,9.6,58.9,6,65,186,68,254,245,499,"3,776","7,051","4,309","39,732","7,670","3,150","6,013","3,390","7,196","3,479","4,667"
E07000046,South West,Torridge,24.1,6.2,30.3,4,35,94,46,140,130,270,"3,891","7,493","4,625","29,461","7,777","3,165","6,753","3,526","7,012","3,674","4,960"
E07000047,South West,West Devon,20.0,4.7,24.6,4,28,82,35,117,126,243,"4,102","7,579","4,761","34,509","8,600","3,346","6,455","3,645","6,590","3,780","5,123"
E07000048,South West,Christchurch,20.8,2.6,23.4,2,25,74,15,89,108,197,"3,542","5,733","3,788","55,974","7,752","2,967","5,092","3,090","8,064","3,155","4,121"
E07000049,South West,East Dorset,35.1,3.9,39.0,4,43,147,26,174,144,317,"4,194","6,729","4,448","40,979","7,457","3,471","5,762","3,591","8,333","3,676","4,581"
E07000050,South West,North Dorset,26.7,4.8,31.5,4,35,109,36,145,145,291,"4,079","7,517","4,605","38,686","8,237","3,314","6,370","3,542","7,071","3,649","5,002"
E07000051,South West,Purbeck,19.9,2.9,22.8,3,26,73,20,93,249,342,"3,666","6,983","4,082","90,841","13,378","2,994","5,897","3,157","6,433","3,254","4,728"
E07000052,South West,West Dorset,41.0,10.1,51.1,7,58,154,79,232,236,469,"3,747","7,788","4,546","32,586","8,033","3,017","6,707","3,354","6,641","3,470","5,216"
E07000053,South West,Weymouth and Portland,27.9,3.6,31.5,3,34,93,20,114,109,223,"3,352","5,557","3,606","37,933","6,482","2,856","4,756","2,964","5,116","2,997","3,984"
E07000078,South West,Cheltenham,44.1,9.8,53.8,4,58,155,52,207,332,539,"3,510","5,356","3,845","76,329","9,263","2,912","4,294","3,076","9,569","3,156","4,077"
E07000079,South West,Cotswold,33.3,8.2,41.5,6,47,153,72,225,198,423,"4,611","8,728","5,426","34,437","8,962","3,532","7,386","3,918","8,140","4,059","6,166"
E07000080,South West,Forest of Dean,29.7,7.0,36.6,3,40,121,52,174,245,418,"4,093","7,490","4,738","75,386","10,487","3,396","5,939","3,653","7,819","3,734","5,039"
E07000081,South West,Gloucester,46.2,8.0,54.2,4,58,166,41,207,398,605,"3,596","5,169","3,827","100,450","10,405","3,122","4,265","3,239","10,716","3,313","4,094"
E07000082,South West,Stroud,41.0,10.1,51.1,4,55,163,68,231,317,548,"3,977","6,738","4,524","72,719","9,882","3,305","5,377","3,541","9,106","3,636","4,811"
E07000083,South West,Tewkesbury,30.3,6.2,36.5,3,40,118,39,157,326,482,"3,899","6,191","4,291","105,292","12,182","3,237","4,927","3,401","10,789","3,497","4,407"
E07000187,South West,Mendip,42.8,6.8,49.6,6,56,168,50,218,323,541,"3,930","7,329","4,396","53,873","9,728","3,178","6,173","3,385","8,005","3,505","4,690"
E07000188,South West,Sedgemoor,42.7,9.4,52.2,5,57,168,66,234,380,614,"3,935","7,022","4,492","71,104","10,677","3,291","6,052","3,537","8,219","3,637","4,752"
E07000189,South West,South Somerset,59.9,14.9,74.8,8,83,236,114,350,429,779,"3,936","7,674","4,679","52,592","9,391","3,303","6,878","3,640","7,601","3,733","4,986"
E07000190,South West,Taunton Deane,41.8,8.3,50.0,5,55,154,57,211,240,450,"3,678","6,894","4,209","48,237","8,186","3,079","6,049","3,321","8,418","3,426","4,446"
E07000191,South West,West Somerset,13.0,4.7,17.7,3,20,50,36,86,163,249,"3,832","7,741","4,863","61,920","12,260","3,089","6,750","3,593","6,119","3,688","5,511"
W06000001,Wales,Isle of Anglesey,28.9,5.8,34.6,4,38,115,48,163,163,326,"3,998","8,276","4,708","44,906","8,521","3,362","7,372","3,647","6,418","3,735","5,298"
W06000002,Wales,Gwynedd,47.5,13.5,61.0,8,69,174,101,275,297,572,"3,666","7,485","4,514","35,659","8,255","3,082","6,208","3,411","6,617","3,542","5,224"
W06000003,Wales,Conwy,49.6,5.8,55.4,6,61,177,40,217,206,423,"3,563","6,854","3,909","34,286","6,885","2,990","5,540","3,119","8,172","3,236","4,212"
W06000004,Wales,Denbighshire,38.8,4.4,43.2,5,48,148,33,181,198,378,"3,811","7,493","4,185","43,090","7,923","3,172","6,208","3,293","8,629","3,412","4,428"
W06000005,Wales,Flintshire,60.8,4.1,64.9,5,70,234,31,265,778,"1,044","3,854","7,588","4,090","151,288","14,896","3,336","6,078","3,397","9,950","3,486","4,141"
W06000006,Wales,Wrexham,53.3,4.9,58.2,4,63,195,33,228,781,"1,009","3,659","6,846","3,925","176,386","16,129","3,182","5,464","3,267","10,248","3,345","3,970"
W06000023,Wales,Powys,51.8,9.2,61.0,11,72,198,75,274,308,581,"3,830","8,216","4,490","28,395","8,096","3,169","6,961","3,422","6,509","3,590","4,667"
W06000008,Wales,Ceredigion,24.1,9.1,33.2,5,39,94,74,168,196,364,"3,899","8,161","5,066","35,929","9,412","3,197","6,853","3,717","7,350","3,898","5,310"
W06000009,Wales,Pembrokeshire,50.9,8.3,59.2,8,67,185,58,243,803,"1,046","3,645","6,983","4,114","99,420","15,558","3,083","5,448","3,250","7,566","3,395","4,542"
W06000010,Wales,Carmarthenshire,76.1,6.6,82.7,10,92,269,50,318,550,869,"3,530","7,581","3,851","57,352","9,414","3,008","5,974","3,109","7,681","3,230","4,018"
W06000011,Wales,Swansea,103.7,5.9,109.6,8,117,339,35,374,592,967,"3,270","5,908","3,413","78,524","8,249","2,833","4,666","2,884","10,279","2,958","3,595"
W06000012,Wales,Neath Port Talbot,62.8,1.7,64.5,4,69,207,10,217,"1,089","1,306","3,293","5,768","3,358","273,850","19,062","2,893","4,454","2,913","8,860","2,971","3,576"
W06000013,Wales,Bridgend,59.3,2.0,61.3,5,66,203,12,215,404,619,"3,426","5,705","3,501","89,640","9,403","3,012","4,316","3,036","9,139","3,101","3,645"
W06000014,Wales,Vale of Glamorgan,51.7,3.6,55.3,4,59,188,23,211,312,523,"3,645","6,401","3,824","81,578","8,851","3,123","5,192","3,192","8,446","3,264","3,913"
W06000015,Wales,Cardiff,138.5,11.4,149.9,11,161,471,67,538,"1,113","1,651","3,402","5,838","3,588","98,859","10,243","2,892","5,064","2,980","11,111","3,071","3,723"
W06000016,Wales,Rhondda Cynon Taf,104.6,2.2,106.8,7,114,341,14,355,432,787,"3,264","6,203","3,325","63,356","6,928","2,916","4,275","2,929","8,193","2,988","3,531"
W06000024,Wales,Merthyr Tydfil,26.0,0.4,26.4,2,28,85,2,87,132,219,"3,252","6,034","3,294","80,554","7,803","2,924","3,708","2,933","9,303","2,989","3,578"
W06000018,Wales,Caerphilly,76.0,1.3,77.3,5,82,257,9,266,402,668,"3,387","6,611","3,442","81,926","8,125","2,983","4,958","2,998","8,259","3,054","3,559"
W06000019,Wales,Blaenau Gwent,31.5,0.5,32.0,2,34,101,3,104,159,262,"3,201","5,983","3,244","75,507","7,699","2,870","4,184","2,878","7,588","2,932","3,397"
W06000020,Wales,Torfaen,38.7,1.2,40.0,3,43,129,7,136,265,401,"3,333","5,761","3,409","100,209","9,413","2,955","4,356","2,973","9,882","3,033","3,517"
W06000021,Wales,Monmouthshire,36.5,3.9,40.4,4,45,139,28,168,208,375,"3,814","7,270","4,149","48,176","8,391","3,179","5,498","3,295","8,092","3,408","4,353"
W06000022,Wales,Newport,60.8,3.0,63.8,4,68,207,19,225,651,877,"3,400","6,162","3,532","152,022","12,873","2,938","5,141","2,987","10,028","3,055","3,658"
S12000005,Scotland,Clackmannanshire,22.0,2.9,24.9,1,26,78,15,93,128,221,"3,539","5,099","3,719","93,881","8,418","3,083","3,729","3,130","10,064","3,186","4,044"
S12000033,Scotland,Aberdeen City,106.8,16.6,123.4,8,131,369,86,455,804,"1,259","3,451","5,190","3,685","100,120","9,581","2,767","4,359","2,874","16,928","2,977","4,373"
S12000034,Scotland,Aberdeenshire,103.1,19.2,122.3,13,135,459,159,618,660,"1,278","4,452","8,283","5,055","51,431","9,460","3,705","7,319","3,971","8,588","4,088","5,831"
S12000041,Scotland,Angus,50,11,61,5,67,194,80,274,282,556,"3,888","6,996","4,465","52,982","8,341","3,277","6,155","3,540","9,254","3,643","5,257"
S12000035,Scotland,Argyll and Bute,42,18,59,7,66,159,137,296,253,549,"3,824","7,744","4,996","37,203","8,318","3,033","6,646","3,609","8,106","3,759","7,303"
S12000036,Scotland,City of Edinburgh,216,42,258,19,277,720,197,917,"1,589","2,506","3,328","4,747","3,556","82,339","9,040","2,730","3,808","2,825","10,223","2,901","4,079"
S12000006,Scotland,Dumfries and Galloway,61.8,20.3,82.1,10,92,238,121,359,539,898,"3,846","5,960","4,369","52,409","9,714","3,225","4,635","3,402","7,969","3,533","5,250"
S12000042,Scotland,Dundee City,68.7,17.0,85.6,5,91,239,88,327,401,729,"3,486","5,192","3,824","78,770","8,032","2,961","4,552","3,101","12,579","3,185","4,727"
S12000008,Scotland,East Ayrshire,54.0,3.8,57.8,4,62,183,19,203,244,447,"3,396","5,042","3,505","57,976","7,203","2,968","3,314","2,979","9,653","3,054","3,745"
S12000045,Scotland,East Dunbartonshire,42.2,4.3,46.5,2,49,168,22,190,156,346,"3,975","5,203","4,089","65,424","7,086","3,476","3,905","3,500","9,794","3,561","4,341"
S12000010,Scotland,East Lothian,41.4,7.3,48.8,3,52,152,46,198,261,459,"3,679","6,264","4,067","77,948","8,808","3,130","4,994","3,255","9,788","3,333","4,566"
S12000011,Scotland,East Renfrewshire,34.9,4.7,39.6,2,41,142,25,166,70,236,"4,058","5,256","4,200","40,870","5,717","3,508","4,154","3,549","12,760","3,619","4,424"
S12000014,Scotland,Falkirk,66.0,11.3,77.3,4,82,232,66,298,419,717,"3,515","5,833","3,855","98,470","8,790","3,093","4,739","3,198","11,656","3,267","4,306"
S12000015,Scotland,Fife,160.4,20.1,180.5,13,193,558,106,665,985,"1,650","3,481","5,294","3,683","77,858","8,543","3,026","3,938","3,074","9,666","3,141","4,107"
S12000046,Scotland,Glasgow City,257.6,74.0,331.5,24,355,795,289,"1,084","2,013","3,097","3,087","3,907","3,270","84,637","8,717","2,615","3,040","2,670","11,600","2,754","3,796"
S12000017,Scotland,Highland,101.3,37.3,138.6,15,154,404,296,701,912,"1,613","3,992","7,941","5,056","60,661","10,496","3,256","7,067","3,811","9,252","3,957","6,784"
S12000018,Scotland,Inverclyde,33.7,9.0,42.7,3,45,115,42,156,197,354,"3,396","4,673","3,665","78,160","7,820","2,990","3,528","3,062","10,132","3,125","4,194"
S12000019,Scotland,Midlothian,35.1,2.6,37.7,3,40,125,16,141,202,343,"3,555","6,169","3,734","79,723","8,526","3,078","4,317","3,115","10,620","3,184","3,961"
S12000020,Scotland,Moray,39.7,6.9,46.7,4,51,148,50,197,316,514,"3,715","7,195","4,231","72,113","10,063","3,142","6,170","3,345","8,758","3,458","4,877"
S12000013,Scotland,Na h-Eileanan Siar,13.4,5.4,18.8,2,21,52,41,93,62,155,"3,868","7,615","4,952","32,107","7,490","3,214","6,672","3,826","6,452","3,907","7,309"
S12000021,Scotland,North Ayrshire,61.7,10.5,72.2,5,77,206,59,265,480,745,"3,335","5,621","3,668","99,401","9,673","2,912","4,151","2,994","9,256","3,064","4,234"
S12000044,Scotland,North Lanarkshire,135.1,21.1,156.3,9,165,474,107,582,836,"1,418","3,511","5,068","3,722","96,605","8,596","3,125","3,778","3,172","12,688","3,239","3,959"
S12000023,Scotland,Orkney Islands,8.2,5.9,14.2,2,16,33,51,83,59,142,"3,964","8,509","5,872","26,054","8,646","3,182","7,614","4,468","7,174","4,657","8,437"
S12000024,Scotland,Perth and Kinross,63.1,16.9,79.9,8,88,254,130,385,388,773,"4,033","7,723","4,811","47,673","8,775","3,283","6,758","3,640","9,031","3,765","5,900"
S12000038,Scotland,Renfrewshire,76.0,14.4,90.4,5,96,257,59,316,519,835,"3,383","4,108","3,499","101,298","8,738","2,955","3,172","2,976","12,887","3,054","3,910"
S12000026,Scotland,Scottish Borders,48.7,16.1,64.8,8,72,184,89,273,320,593,"3,779","5,510","4,209","42,444","8,198","3,126","4,219","3,275","6,487","3,369","5,180"
S12000027,Scotland,Shetland Islands,8.6,8.5,17.2,2,19,36,66,103,91,194,"4,188","7,793","5,977","49,991","10,192","3,427","7,120","4,774","8,228","4,866","10,181"
S12000028,Scotland,South Ayrshire,50.7,7.6,58.3,5,63,181,41,222,296,519,"3,569","5,440","3,814","59,731","8,198","3,046","4,114","3,111","9,743","3,212","4,318"
S12000029,Scotland,South Lanarkshire,127.7,28.3,156.0,10,166,472,179,651,650,"1,301","3,698","6,323","4,174","65,895","7,846","3,192","5,237","3,358","11,510","3,438","4,642"
S12000030,Scotland,Stirling,36.0,7.3,43.3,4,48,143,52,195,306,501,"3,969","7,062","4,490","69,715","10,490","3,265","5,730","3,453","10,314","3,588","5,136"
S12000039,Scotland,West Dunbartonshire,40.6,6.6,47.2,3,50,130,26,156,183,340,"3,208","3,967","3,313","69,016","6,816","2,837","2,932","2,842","10,445","2,899","3,712"
S12000040,Scotland,West Lothian,72.1,6.0,78.1,5,83,265,32,297,594,891,"3,672","5,322","3,799","115,528","10,701","3,249","4,224","3,289","12,266","3,364","4,018"
