"Subnational electricity consumption, Great Britain, 2017",,,,,,,,,,,,,,,,,,,,,,,
"This table shows the electricity consumption and the number of electric meters by local authority. Country/region totals are shown where the local authority is specified as ""All local authorities"". ",,,,,,,,,,,,,,,,,,,,,,,
"Some consumption within given countries/regions could not be allocated to specific local authorities. This consumption is shown in the rows where ""Unallocated"" is specified in the local authority column.",,,,,,,,,,,,,,,,,,,,,,,
"Freeze panes are active on this sheet. To turn off freeze panes select the 'View' ribbon then 'Freeze Panes' then 'Unfreeze Panes' or use [Alt W, F].",,,,,,,,,,,,,,,,,,,,,,,
Code,Country or region,Local authority,"Number of meters
(thousands):
Domestic Standard","Number of meters
(thousands):
Domestic E7 
","Number of meters
(thousands):
All Domestic
","Number of meters
(thousands):
All Non-Domestic","Number of meters
(thousands):
All meters","Total consumption
(GWh):
Domestic Standard","Total consumption
(GWh):
Domestic E7","Total consumption
(GWh):
All Domestic
","Total consumption
(GWh):
All Non-Domestic","Total consumption
(GWh):
All meters","Mean consumption
(kWh per meter):
Domestic Standard","Mean consumption
(kWh per meter):
Domestic E7","Mean consumption
(kWh per meter):
All Domestic
","Mean consumption
(kWh per meter):
All Non-Domestic","Mean consumption
(kWh per meter):
All meters","Median consumption
(kWh per meter):
Domestic Standard","Median consumption
(kWh per meter):
Domestic E7","Median consumption
(kWh per meter):
All Domestic
","Median consumption
(kWh per meter):
All Non-Domestic","Median consumption
(kWh per meter):
All meters","Mean domestic
consumption
(kWh per household)"
E06000062,East Midlands,West Northamptonshire,112.8,59.1,172.0,13.8,185.8,411.3,290.3,701.6,"1,080.3","1,782.0","3,645.8","4,908.9","4,080.2","78,307.5","9,593.1","2,967.6","3,618.9","3,159.5","11,144.7","3,248.6","4,265.1"
E07000032,East Midlands,Amber Valley,37.9,19.0,57.0,4.1,61.1,126.2,86.1,212.3,358.5,570.8,"3,326.3","4,525.9","3,727.1","87,127.1","9,346.3","2,764.5","3,404.1","2,943.0","10,307.7","3,030.3","3,873.6"
E07000033,East Midlands,Bolsover,27.8,7.8,35.6,2.1,37.7,89.1,30.8,119.9,247.9,367.8,"3,207.1","3,941.0","3,368.3","116,619.9","9,751.8","2,712.8","3,055.5","2,782.1","10,435.8","2,840.5","3,471.9"
E07000034,East Midlands,Chesterfield,36.6,12.2,48.8,4.2,53.0,110.1,45.8,155.9,243.3,399.2,"3,008.1","3,765.1","3,197.0","57,718.3","7,536.5","2,554.7","2,976.4","2,646.9","8,274.9","2,722.5","3,264.4"
E07000035,East Midlands,Derbyshire Dales,20.3,13.4,33.8,4.7,38.4,72.2,72.4,144.6,264.6,409.2,"3,550.2","5,391.7","4,282.6","56,769.9","10,650.8","2,794.1","3,817.8","3,149.0","9,207.8","3,319.5","4,548.9"
E07000036,East Midlands,Erewash,33.1,18.2,51.3,3.7,55.0,108.4,72.9,181.3,220.9,402.1,"3,272.3","4,000.7","3,530.9","60,227.4","7,310.1","2,735.3","3,158.7","2,888.6","9,719.4","2,965.8","3,578.9"
E07000037,East Midlands,High Peak,38.0,3.6,41.6,3.6,45.2,135.8,22.1,157.9,602.4,760.3,"3,577.0","6,158.1","3,800.3","167,647.2","16,839.1","2,958.4","4,455.7","3,026.8","9,730.7","3,134.2","3,895.7"
E07000038,East Midlands,North East Derbyshire,36.3,8.8,45.1,3.0,48.1,119.8,38.2,158.0,252.0,410.0,"3,298.2","4,358.6","3,504.4","85,029.5","8,533.4","2,759.7","3,250.2","2,846.1","8,758.5","2,908.4","3,559.4"
E07000039,East Midlands,South Derbyshire,28.7,14.4,43.1,2.8,45.9,100.2,67.5,167.7,373.1,540.8,"3,495.7","4,681.7","3,892.7","134,116.4","11,791.7","2,894.7","3,475.2","3,068.2","10,488.0","3,140.9","3,920.3"
E07000129,East Midlands,Blaby,26.7,15.5,42.2,2.5,44.7,92.5,65.3,157.9,252.4,410.3,"3,459.8","4,215.9","3,737.2","102,202.8","9,176.2","2,894.7","3,363.0","3,054.6","14,209.6","3,135.5","3,821.0"
E07000130,East Midlands,Charnwood,47.7,25.9,73.6,5.4,79.1,157.1,107.4,264.4,441.0,705.4,"3,290.9","4,144.6","3,591.2","81,271.7","8,922.4","2,728.4","3,233.2","2,890.6","10,893.1","2,974.7","3,687.1"
E07000131,East Midlands,Harborough,23.8,14.9,38.8,3.6,42.4,91.0,75.5,166.5,196.7,363.2,"3,816.3","5,051.4","4,292.1","54,243.6","8,562.0","3,087.0","3,756.8","3,318.3","10,921.3","3,431.7","4,412.0"
E07000132,East Midlands,Hinckley and Bosworth,30.3,19.6,49.9,3.7,53.7,105.1,85.8,190.9,254.9,445.8,"3,469.7","4,369.3","3,823.5","68,560.5","8,309.2","2,857.3","3,324.6","3,032.7","10,298.1","3,110.4","3,914.2"
E07000133,East Midlands,Melton,13.2,9.5,22.7,2.2,24.8,47.7,47.1,94.8,175.3,270.1,"3,619.8","4,968.6","4,184.7","79,844.5","10,868.0","2,889.2","3,652.7","3,180.3","9,143.8","3,286.9","4,274.7"
E07000134,East Midlands,North West Leicestershire,28.4,15.5,44.0,3.5,47.5,99.9,74.4,174.2,391.7,565.9,"3,515.4","4,783.5","3,963.9","111,398.0","11,920.6","2,911.4","3,541.2","3,107.5","11,313.5","3,202.5","4,134.6"
E07000135,East Midlands,Oadby and Wigston,14.7,8.5,23.2,1.6,24.7,49.1,33.6,82.7,101.1,183.8,"3,337.5","3,978.4","3,571.4","65,001.8","7,437.4","2,769.7","3,161.7","2,906.2","10,847.9","2,980.8","3,913.3"
E07000136,East Midlands,Boston,18.3,11.1,29.4,2.6,32.0,64.6,54.1,118.7,204.2,322.9,"3,528.4","4,865.9","4,034.0","77,715.9","10,075.9","2,842.1","3,574.5","3,065.9","9,216.1","3,155.9","4,200.6"
E07000137,East Midlands,East Lindsey,42.8,23.6,66.4,8.0,74.3,160.3,130.7,291.0,439.3,730.4,"3,747.2","5,538.2","4,384.2","55,208.0","9,824.6","2,949.5","3,881.9","3,206.3","7,358.0","3,310.3","4,583.2"
E07000138,East Midlands,Lincoln,29.6,13.9,43.5,3.7,47.2,89.2,51.0,140.2,275.6,415.8,"3,010.4","3,677.9","3,223.1","73,705.6","8,801.3","2,494.4","2,913.4","2,619.0","10,273.0","2,721.1","3,419.7"
E07000139,East Midlands,North Kesteven,31.3,19.1,50.4,4.2,54.5,109.9,92.8,202.7,268.4,471.1,"3,512.7","4,858.6","4,023.0","64,518.1","8,636.4","2,912.4","3,544.7","3,118.3","8,138.0","3,187.4","4,083.3"
E07000140,East Midlands,South Holland,23.8,16.5,40.3,3.8,44.1,90.0,83.5,173.5,342.2,515.8,"3,778.4","5,075.5","4,308.5","89,637.2","11,696.8","3,043.8","3,736.6","3,283.2","8,485.5","3,384.8","4,447.8"
E07000141,East Midlands,South Kesteven,39.1,23.7,62.8,5.5,68.4,137.5,121.3,258.8,382.8,641.6,"3,514.7","5,122.1","4,120.7","69,134.9","9,387.1","2,883.9","3,743.7","3,149.0","9,758.4","3,242.9","4,227.2"
E07000142,East Midlands,West Lindsey,33.6,8.5,42.1,4.1,46.2,123.0,44.2,167.2,218.1,385.3,"3,664.4","5,188.0","3,972.6","53,239.8","8,342.5","2,998.3","3,769.7","3,121.5","6,531.2","3,185.8","4,066.1"
E07000170,East Midlands,Ashfield,42.2,13.2,55.4,3.3,58.7,138.1,53.3,191.4,358.3,549.7,"3,275.0","4,026.0","3,454.3","107,837.6","9,361.4","2,778.5","3,164.0","2,861.7","11,019.1","2,923.3","3,528.2"
E07000171,East Midlands,Bassetlaw,38.2,13.2,51.4,4.5,55.9,133.1,63.1,196.2,384.6,580.7,"3,486.8","4,780.1","3,819.1","85,328.0","10,394.3","2,878.8","3,472.9","2,998.8","9,078.7","3,089.8","3,971.4"
E07000172,East Midlands,Broxtowe,33.4,16.1,49.6,3.2,52.8,107.7,65.3,173.0,159.6,332.6,"3,222.6","4,046.9","3,490.8","49,385.3","6,299.9","2,724.3","3,248.8","2,881.2","7,565.7","2,930.1","3,598.0"
E07000173,East Midlands,Gedling,33.9,18.5,52.4,2.8,55.1,114.6,80.1,194.8,150.2,345.0,"3,381.9","4,334.9","3,718.2","54,574.5","6,257.5","2,842.4","3,404.8","3,024.0","9,448.2","3,076.4","3,802.8"
E07000174,East Midlands,Mansfield,37.5,11.3,48.8,3.3,52.1,118.1,43.4,161.5,239.8,401.3,"3,147.2","3,840.2","3,307.6","73,550.5","7,703.3","2,672.8","3,035.6","2,754.1","10,359.1","2,822.8","3,463.5"
E07000175,East Midlands,Newark and Sherwood,36.3,17.0,53.4,4.7,58.0,129.3,80.7,210.0,313.6,523.5,"3,561.3","4,731.0","3,935.0","67,317.8","9,023.5","2,888.3","3,485.5","3,059.9","9,230.0","3,158.4","4,055.4"
E07000176,East Midlands,Rushcliffe,31.2,18.0,49.2,3.3,52.5,110.6,83.3,193.9,213.0,406.8,"3,545.5","4,631.1","3,942.6","63,929.8","7,748.3","2,926.6","3,531.6","3,130.4","8,983.2","3,196.2","4,055.9"
E06000019,West Midlands,"Herefordshire, County of",68.0,14.9,82.9,10.7,93.6,267.4,98.5,365.9,617.8,983.7,"3,932.0","6,602.5","4,412.4","57,833.4","10,509.4","3,126.2","5,199.4","3,336.7","6,915.8","3,440.6","4,468.8"
E06000020,West Midlands,Telford and Wrekin,68.9,5.7,74.6,5.5,80.1,228.8,27.9,256.7,595.0,851.7,"3,321.6","4,923.9","3,443.4","107,436.5","10,634.3","2,841.1","3,645.5","2,879.2","10,271.8","2,950.7","3,674.0"
E06000021,West Midlands,Stoke-on-Trent,104.8,8.6,113.5,8.4,121.8,325.4,41.7,367.1,582.6,949.6,"3,103.5","4,826.5","3,234.6","69,769.6","7,794.8","2,672.9","3,669.4","2,716.4","8,657.5","2,780.1","3,352.2"
E06000051,West Midlands,Shropshire,120.7,19.4,140.2,16.5,156.6,453.6,126.8,580.5,876.4,"1,456.8","3,756.9","6,535.3","4,141.6","53,130.0","9,300.1","3,010.6","5,013.0","3,164.9","7,703.2","3,280.6","4,227.6"
E07000192,West Midlands,Cannock Chase,38.7,4.4,43.1,3.3,46.4,136.2,22.8,159.0,196.1,355.1,"3,518.6","5,190.2","3,688.7","60,156.4","7,659.4","3,004.3","4,272.9","3,084.4","9,901.7","3,163.5","3,745.5"
E07000193,West Midlands,East Staffordshire,31.8,19.1,50.9,4.7,55.5,110.7,84.8,195.5,479.5,675.0,"3,480.1","4,448.9","3,843.0","103,043.5","12,156.4","2,813.1","3,342.3","2,985.6","11,221.3","3,093.9","3,963.8"
E07000194,West Midlands,Lichfield,38.3,6.1,44.4,3.8,48.2,145.6,34.9,180.6,257.8,438.3,"3,804.5","5,718.8","4,068.0","68,064.5","9,098.9","3,097.4","4,200.8","3,208.7","9,459.9","3,295.0","4,219.6"
E07000195,West Midlands,Newcastle-under-Lyme,50.6,4.5,55.1,3.8,58.9,167.7,24.2,191.9,273.0,464.9,"3,316.6","5,348.7","3,483.3","71,804.9","7,893.7","2,818.1","4,004.3","2,877.2","8,912.6","2,939.3","3,481.4"
E07000196,West Midlands,South Staffordshire,42.0,4.4,46.4,3.2,49.6,158.9,25.4,184.3,275.6,460.0,"3,783.4","5,811.0","3,974.9","85,975.0","9,277.1","3,128.0","4,224.7","3,194.1","9,930.9","3,262.5","3,979.8"
E07000197,West Midlands,Stafford,51.4,8.0,59.5,5.1,64.6,184.1,43.4,227.5,362.9,590.3,"3,580.2","5,403.8","3,826.3","70,540.9","9,139.1","2,953.9","3,996.4","3,051.8","9,699.3","3,138.9","3,889.3"
E07000198,West Midlands,Staffordshire Moorlands,39.3,4.2,43.6,4.0,47.6,143.2,25.5,168.7,318.8,487.5,"3,642.5","6,010.8","3,872.8","79,193.8","10,246.5","2,984.3","4,295.6","3,059.8","7,610.5","3,152.8","3,913.1"
E07000199,West Midlands,Tamworth,21.9,10.5,32.4,2.2,34.6,76.6,45.9,122.5,179.0,301.5,"3,499.0","4,367.3","3,780.9","80,725.4","8,710.9","3,013.1","3,489.4","3,145.7","11,138.0","3,216.9","3,818.8"
E07000218,West Midlands,North Warwickshire,19.3,8.6,27.9,2.6,30.6,72.4,42.9,115.3,415.9,531.2,"3,745.1","4,981.2","4,125.8","157,222.4","17,361.8","3,107.2","3,721.4","3,274.5","11,722.6","3,387.2","4,270.1"
E07000219,West Midlands,Nuneaton and Bedworth,37.9,19.0,56.9,3.5,60.4,126.8,79.1,205.9,223.1,429.0,"3,346.0","4,155.2","3,616.6","63,572.5","7,099.0","2,832.0","3,301.9","2,973.2","10,903.4","3,040.8","3,772.4"
E07000220,West Midlands,Rugby,30.1,15.9,46.0,3.7,49.6,107.8,73.2,181.0,466.2,647.2,"3,585.9","4,601.4","3,937.2","127,581.3","13,042.3","2,937.4","3,460.0","3,093.4","11,406.5","3,183.7","4,080.0"
E07000221,West Midlands,Stratford-on-Avon,43.0,15.0,58.0,6.4,64.4,178.4,98.8,277.1,372.6,649.7,"4,151.0","6,571.6","4,778.2","58,132.4","10,087.2","3,131.9","4,777.5","3,420.7","9,201.2","3,552.6","5,095.8"
E07000222,West Midlands,Warwick,40.0,23.1,63.1,5.9,69.0,140.3,112.1,252.4,389.3,641.6,"3,509.8","4,846.8","3,999.7","66,427.5","9,304.8","2,830.7","3,673.6","3,077.8","9,070.7","3,165.7","4,224.7"
E07000234,West Midlands,Bromsgrove,36.9,4.2,41.2,3.4,44.6,144.1,25.9,170.0,161.7,331.7,"3,901.5","6,098.4","4,128.2","47,733.5","7,441.6","3,237.9","4,750.7","3,328.4","8,979.8","3,411.0","4,231.8"
E07000235,West Midlands,Malvern Hills,29.2,5.7,34.9,3.5,38.4,117.9,37.8,155.7,144.2,299.9,"4,030.7","6,691.1","4,461.8","41,533.5","7,817.4","3,186.9","5,074.2","3,365.7","8,058.6","3,463.4","4,602.7"
E07000236,West Midlands,Redditch,33.1,3.1,36.2,2.5,38.8,115.6,15.2,130.8,226.8,357.6,"3,493.8","4,852.4","3,611.1","89,400.6","9,227.5","2,992.0","3,782.3","3,045.6","11,744.1","3,116.5","3,717.3"
E07000237,West Midlands,Worcester,39.9,5.6,45.5,3.6,49.2,134.3,28.3,162.6,255.3,417.9,"3,362.7","5,051.8","3,570.6","70,385.0","8,499.8","2,838.9","4,112.2","2,937.0","8,550.0","3,014.2","3,721.3"
E07000238,West Midlands,Wychavon,46.5,8.8,55.3,5.4,60.7,186.4,55.8,242.2,418.7,660.8,"4,008.3","6,358.2","4,381.2","76,916.8","10,883.5","3,166.9","4,889.4","3,333.0","9,230.6","3,440.3","4,565.6"
E07000239,West Midlands,Wyre Forest,40.1,5.1,45.2,3.6,48.7,146.8,27.7,174.5,211.6,386.1,"3,660.5","5,477.5","3,864.1","59,432.4","7,923.6","3,025.1","4,099.3","3,101.8","7,636.3","3,170.4","3,897.5"
E08000025,West Midlands,Birmingham,377.6,52.9,430.5,37.2,467.7,"1,313.2",273.6,"1,586.8","2,561.7","4,148.6","3,477.5","5,172.1","3,685.7","68,954.4","8,870.4","2,888.0","4,148.9","2,981.1","8,534.6","3,063.6","3,764.1"
E08000026,West Midlands,Coventry,100.8,38.2,139.0,9.0,148.1,326.5,162.4,488.9,827.4,"1,316.4","3,238.7","4,248.9","3,516.5","91,742.8","8,890.6","2,720.2","3,279.1","2,851.4","10,834.9","2,924.2","3,429.7"
E08000027,West Midlands,Dudley,122.3,14.6,136.9,10.0,146.9,420.4,70.8,491.2,568.8,"1,060.0","3,436.9","4,843.9","3,587.1","56,975.9","7,215.0","2,940.3","3,794.7","3,001.0","8,177.5","3,061.2","3,693.3"
E08000028,West Midlands,Sandwell,118.1,13.8,131.8,10.6,142.4,391.0,68.2,459.2,844.1,"1,303.3","3,312.2","4,951.6","3,483.4","79,553.2","9,150.0","2,796.5","3,811.6","2,859.7","8,788.8","2,931.6","3,653.0"
E08000029,West Midlands,Solihull,79.6,11.9,91.5,5.9,97.4,298.9,61.9,360.7,662.0,"1,022.8","3,755.1","5,209.0","3,943.8","112,400.4","10,505.5","3,178.0","4,058.4","3,256.9","9,455.1","3,315.1","4,038.6"
E08000030,West Midlands,Walsall,103.9,11.4,115.3,8.8,124.1,366.0,58.9,424.9,563.2,988.1,"3,522.9","5,166.0","3,685.4","64,084.7","7,962.9","2,981.9","4,081.1","3,050.3","7,492.5","3,103.8","3,818.6"
E08000031,West Midlands,Wolverhampton,95.3,13.1,108.4,8.6,117.0,320.8,70.7,391.5,544.3,935.8,"3,367.5","5,382.1","3,611.7","62,973.0","7,995.1","2,856.7","4,292.6","2,957.8","8,744.4","3,024.7","3,732.5"
E06000031,East,Peterborough,62.4,20.8,83.2,6.8,90.0,203.9,88.8,292.7,615.6,908.3,"3,269.4","4,266.6","3,519.0","89,991.1","10,090.8","2,715.9","3,259.8","2,830.3","9,950.8","2,908.2","3,766.7"
E06000032,East,Luton,60.8,17.6,78.4,5.3,83.8,204.2,77.4,281.6,418.2,699.7,"3,356.2","4,397.5","3,589.8","78,178.0","8,351.8","2,806.1","3,384.0","2,903.9","9,519.5","2,968.6","3,625.2"
E06000033,East,Southend-on-Sea,60.3,20.3,80.6,6.6,87.2,212.1,89.5,301.6,304.0,605.6,"3,516.6","4,415.7","3,742.6","45,718.6","6,942.0","2,912.7","3,433.9","3,021.5","7,942.8","3,102.0","3,926.1"
E06000034,East,Thurrock,48.8,19.4,68.2,4.6,72.8,181.5,97.3,278.8,699.8,978.6,"3,717.7","5,013.7","4,086.2","152,194.5","13,437.8","3,111.5","4,112.4","3,333.0","10,459.4","3,405.7","4,249.5"
E06000055,East,Bedford,54.0,19.3,73.3,5.9,79.2,188.8,97.6,286.4,430.1,716.6,"3,496.5","5,055.5","3,907.2","72,402.9","9,042.3","2,846.3","3,696.6","3,021.2","9,746.0","3,098.5","4,135.2"
E06000056,East,Central Bedfordshire,87.5,30.1,117.6,8.6,126.2,320.3,151.8,472.0,598.9,"1,071.0","3,658.8","5,042.6","4,012.8","69,901.8","8,486.1","3,013.4","3,768.6","3,167.2","9,384.6","3,233.7","4,115.0"
E07000008,East,Cambridge,40.3,13.2,53.5,6.2,59.6,123.8,56.1,179.9,571.7,751.6,"3,073.0","4,254.8","3,364.1","92,680.4","12,600.8","2,414.6","3,195.4","2,573.3","10,010.4","2,690.5","4,010.0"
E07000009,East,East Cambridgeshire,26.4,10.8,37.2,3.6,40.8,99.9,63.6,163.5,235.8,399.3,"3,780.7","5,879.3","4,390.6","65,497.5","9,776.0","3,054.6","4,267.0","3,310.1","8,498.2","3,399.5","4,441.6"
E07000010,East,Fenland,31.9,12.6,44.5,4.0,48.5,121.4,66.1,187.5,329.9,517.3,"3,805.9","5,242.3","4,213.0","82,464.1","10,667.0","3,039.4","3,889.0","3,235.4","8,434.7","3,319.3","4,383.9"
E07000011,East,Huntingdonshire,52.8,22.8,75.6,6.9,82.5,193.8,114.2,308.0,531.9,839.9,"3,669.9","5,002.7","4,072.0","77,178.8","10,177.3","2,983.1","3,673.9","3,152.7","8,605.1","3,234.0","4,185.2"
E07000012,East,South Cambridgeshire,46.3,19.3,65.6,5.8,71.4,180.5,113.8,294.3,503.0,797.3,"3,897.6","5,895.4","4,485.3","86,761.6","11,165.7","3,107.1","4,237.7","3,344.8","10,110.2","3,440.8","4,645.9"
E07000066,East,Basildon,59.4,18.6,78.0,5.9,83.8,219.6,90.7,310.3,445.7,756.0,"3,699.9","4,877.6","3,980.9","75,914.9","9,018.9","3,081.0","3,791.2","3,222.0","9,857.7","3,289.2","4,091.8"
E07000067,East,Braintree,44.5,19.2,63.7,5.6,69.2,169.7,106.6,276.3,277.1,553.4,"3,817.4","5,546.3","4,339.0","49,794.4","7,991.7","3,073.1","4,214.1","3,337.7","8,832.3","3,420.1","4,333.1"
E07000068,East,Brentwood,25.8,7.4,33.2,2.8,36.0,105.5,40.2,145.6,141.0,286.6,"4,090.1","5,429.3","4,388.7","50,363.9","7,965.2","3,204.6","4,113.6","3,375.7","10,887.5","3,489.6","4,605.6"
E07000069,East,Castle Point,29.1,8.7,37.8,2.2,40.0,116.1,44.1,160.2,88.4,248.6,"3,986.9","5,086.1","4,239.1","39,839.9","6,213.4","3,326.0","4,033.5","3,456.9","9,211.1","3,521.4","4,318.8"
E07000070,East,Chelmsford,53.3,21.0,74.3,5.9,80.2,208.1,111.7,319.7,399.8,719.6,"3,906.0","5,306.4","4,302.5","68,136.6","8,974.2","3,161.2","4,097.7","3,371.7","9,881.9","3,453.8","4,390.8"
E07000071,East,Colchester,57.9,22.0,79.9,6.9,86.8,205.2,111.3,316.5,368.6,685.1,"3,544.7","5,051.1","3,960.0","53,340.9","7,890.2","2,900.7","3,880.3","3,094.3","7,633.4","3,160.0","4,040.6"
E07000072,East,Epping Forest,45.4,10.4,55.7,5.2,60.9,195.3,59.5,254.9,211.6,466.5,"4,306.4","5,748.5","4,574.5","41,025.1","7,662.2","3,353.1","4,316.7","3,474.2","8,409.7","3,561.9","4,732.3"
E07000073,East,Harlow,29.1,8.1,37.2,2.9,40.1,96.3,31.2,127.5,238.4,365.9,"3,307.4","3,874.6","3,430.4","81,088.5","9,122.7","2,807.8","3,035.3","2,851.8","7,286.1","2,896.5","3,601.8"
E07000074,East,Maldon,18.7,8.9,27.6,2.7,30.3,82.6,55.1,137.8,137.7,275.4,"4,427.7","6,168.7","4,991.4","51,833.9","9,103.5","3,431.7","4,640.1","3,748.5","8,648.2","3,855.7","5,084.6"
E07000075,East,Rochford,27.0,8.3,35.3,2.4,37.7,108.1,41.9,150.0,123.2,273.3,"3,997.9","5,055.3","4,246.0","51,481.5","7,243.1","3,341.5","3,992.3","3,478.0","9,713.2","3,551.5","4,328.2"
E07000076,East,Tendring,49.7,19.3,68.9,5.5,74.4,173.7,98.8,272.5,230.3,502.8,"3,496.8","5,128.1","3,952.8","42,092.5","6,757.1","2,841.1","3,892.0","3,061.6","7,439.9","3,128.6","4,169.3"
E07000077,East,Uttlesford,26.4,10.0,36.4,3.7,40.2,115.6,62.9,178.4,225.4,403.9,"4,369.8","6,289.1","4,896.4","60,554.3","10,055.5","3,364.2","4,582.2","3,632.8","9,625.7","3,749.6","5,164.8"
E07000095,East,Broxbourne,30.1,10.7,40.8,3.1,43.9,112.4,51.8,164.2,244.2,408.5,"3,739.0","4,837.1","4,027.4","78,134.5","9,304.3","3,138.6","3,898.3","3,292.3","8,820.8","3,359.7","4,201.6"
E07000096,East,Dacorum,50.1,14.0,64.1,5.2,69.3,188.0,71.1,259.1,378.2,637.3,"3,753.6","5,082.7","4,043.6","72,116.9","9,193.8","3,027.7","3,864.0","3,172.9","8,429.8","3,235.4","4,077.1"
E07000098,East,Hertsmere,32.6,10.6,43.2,3.6,46.7,132.4,52.4,184.8,276.1,460.9,"4,064.2","4,951.2","4,281.7","77,561.2","9,866.5","3,219.2","3,751.3","3,336.4","10,387.1","3,422.4","4,496.3"
E07000099,East,North Hertfordshire,42.7,14.0,56.7,5.3,62.0,157.4,75.0,232.3,294.4,526.7,"3,683.6","5,355.4","4,096.3","55,869.9","8,496.9","2,988.1","4,144.3","3,202.7","9,810.3","3,301.1","4,160.3"
E07000102,East,Three Rivers,28.2,9.1,37.2,2.6,39.9,118.1,47.2,165.3,167.6,332.9,"4,194.7","5,197.1","4,439.0","63,416.7","8,347.3","3,335.5","3,981.4","3,473.4","9,781.2","3,548.7","4,435.4"
E07000103,East,Watford,29.1,10.6,39.7,3.5,43.2,100.8,46.4,147.3,326.5,473.7,"3,465.1","4,394.3","3,712.7","92,140.7","10,962.7","2,838.7","3,536.7","2,982.0","9,509.7","3,068.1","3,762.9"
E07000143,East,Breckland,38.6,21.7,60.3,5.9,66.1,149.5,121.5,271.0,335.0,606.0,"3,872.4","5,604.3","4,495.3","57,142.6","9,162.5","3,062.7","4,102.9","3,354.7","9,719.5","3,468.2","4,654.4"
E07000144,East,Broadland,41.2,16.1,57.2,4.1,61.4,149.0,86.9,236.0,245.1,481.0,"3,619.1","5,416.9","4,123.3","59,423.3","7,840.2","2,950.7","3,859.2","3,141.8","8,698.7","3,214.9","4,273.2"
E07000145,East,Great Yarmouth,30.8,14.6,45.5,4.3,49.7,107.1,73.7,180.8,190.0,370.8,"3,471.5","5,045.9","3,977.5","44,237.6","7,454.3","2,834.7","3,520.9","3,015.8","8,483.7","3,109.8","4,174.9"
E07000146,East,King's Lynn and West Norfolk,44.5,27.8,72.3,6.7,79.0,175.8,165.6,341.4,735.6,"1,077.0","3,947.0","5,966.9","4,722.5","109,134.8","13,627.1","3,019.1","4,357.3","3,407.4","9,433.1","3,521.1","5,296.6"
E07000147,East,North Norfolk,33.2,21.9,55.0,6.0,61.1,120.6,130.9,251.5,267.8,519.3,"3,634.7","5,989.5","4,569.6","44,410.3","8,503.5","2,790.1","4,283.9","3,222.6","7,762.3","3,328.8","5,272.1"
E07000148,East,Norwich,49.6,15.6,65.2,7.1,72.3,142.6,61.2,203.8,389.0,592.8,"2,872.5","3,932.1","3,125.3","54,562.0","8,194.8","2,365.5","2,904.0","2,466.5","7,571.9","2,546.3","3,266.2"
E07000149,East,South Norfolk,39.6,20.8,60.4,5.1,65.5,150.2,124.3,274.4,290.1,564.5,"3,788.1","5,986.3","4,543.6","56,820.0","8,617.6","2,987.3","4,326.3","3,322.3","8,161.4","3,412.6","4,746.6"
E07000200,East,Babergh,26.1,14.0,40.1,3.9,43.9,101.0,83.9,184.8,213.2,398.0,"3,874.0","5,995.5","4,614.8","55,329.1","9,065.2","3,016.8","4,288.4","3,349.2","8,602.6","3,455.3","4,672.9"
E07000202,East,Ipswich,42.7,17.8,60.6,4.9,65.4,138.9,79.8,218.6,268.4,487.0,"3,251.6","4,469.8","3,610.6","54,870.5","7,441.6","2,732.8","3,407.7","2,885.9","9,784.1","2,969.5","3,678.7"
E07000203,East,Mid Suffolk,26.8,16.9,43.6,4.1,47.8,107.7,104.5,212.3,266.4,478.6,"4,026.4","6,195.3","4,865.1","64,267.6","10,019.2","3,178.5","4,472.6","3,560.6","8,906.6","3,665.1","4,903.1"
E07000240,East,St Albans,48.1,11.8,59.9,4.8,64.7,189.2,61.1,250.2,234.5,484.8,"3,936.2","5,172.1","4,179.9","48,766.0","7,495.0","3,196.8","4,096.3","3,337.8","9,560.0","3,420.7","4,329.7"
E07000241,East,Welwyn Hatfield,37.9,9.3,47.2,3.6,50.8,140.1,45.4,185.5,461.8,647.3,"3,697.3","4,866.6","3,928.3","128,178.6","12,738.2","2,977.1","3,666.8","3,083.8","9,601.7","3,160.0","3,916.0"
E07000242,East,East Hertfordshire,43.2,18.9,62.2,5.6,67.7,177.0,108.6,285.7,247.4,533.1,"4,094.6","5,742.0","4,596.0","44,449.6","7,871.5","3,210.4","4,314.6","3,476.8","9,269.8","3,576.1","4,692.8"
E07000243,East,Stevenage,30.7,6.0,36.6,2.5,39.2,101.9,26.0,127.9,248.5,376.5,"3,324.9","4,348.8","3,492.2","97,538.4","9,607.7","2,827.5","3,494.8","2,911.8","8,597.1","2,953.5","3,503.8"
E07000244,East,East Suffolk,79.4,37.4,116.8,10.4,127.2,276.8,205.2,482.0,645.4,"1,127.4","3,487.8","5,482.1","4,127.1","61,878.4","8,861.6","2,835.6","3,897.8","3,075.7","8,230.3","3,164.2","4,442.6"
E07000245,East,West Suffolk,52.3,24.6,76.9,7.8,84.7,189.2,136.3,325.5,585.0,910.5,"3,616.3","5,551.1","4,234.5","74,871.4","10,752.7","2,884.6","3,942.3","3,130.4","10,258.5","3,244.9","4,389.4"
E09000001,Inner London,City of London,5.7,1.0,6.7,6.8,13.4,22.6,5.5,28.1,"2,068.5","2,096.6","3,994.0","5,406.4","4,208.0","305,809.5","156,086.5","2,901.4","4,151.3","3,084.3","21,988.1","5,552.6","7,067.7"
